Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
molecules1,180716_Smp_S7E41D30_1,I136.0619R0.89_CyanoAq,0.91,33301234,388352,20511844,0.1,molecules1
molecules1,170216_Blk_MediaBlk_Pc55x,I136.0619R0.89_CyanoAq,0.89,168023,379990,115527,-0.6,molecules1
molecules1,170216_Smp_Pc55x_A,I136.0619R0.89_CyanoAq,0.89,3557382,632744,2116655,-0.1,molecules1
molecules1,170216_Smp_Pc55x_B,I136.0619R0.89_CyanoAq,0.89,3020119,851246,1803365,0,molecules1
molecules1,170216_Smp_Pc55x_C,I136.0619R0.89_CyanoAq,0.88,3827788,759714,2361933,-0.4,molecules1
molecules1,161110_Blk_MediaBlk_DiatomZ,I136.0619R0.89_CyanoAq,0.89,175119,305662,91659,-0.4,molecules1
molecules1,170216_Smp_Np_A,I136.0619R0.89_CyanoAq,0.88,14380374,1402495,8102079,0.1,molecules1
molecules1,170216_Smp_Np_C,I136.0619R0.89_CyanoAq,0.88,8352665,1283969,4645957,-0.3,molecules1
molecules1,170216_Smp_Np_F,I136.0619R0.89_CyanoAq,0.88,6525398,1328829,3525054,-0.2,molecules1
molecules1,170216_Smp_Pt_C,I136.0619R0.89_CyanoAq,0.89,24838096,1979885,14395903,-0.6,molecules1
molecules1,170216_Smp_Pt_F,I136.0619R0.89_CyanoAq,0.88,26798482,1947104,15606392,-0.4,molecules1
molecules1,180716_Blk_Blk0p2_1,I152.0567R0.9_CyanoAq,0.91,83686,0,57083,-0.6,molecules1
molecules1,170413_Smp_KM1513-15m_A,I152.0567R0.9_CyanoAq,0.93,83715096,988908,56152620,0.5,molecules1
molecules1,180716_Smp_S7E41D30_1,I152.0567R0.9_CyanoAq,0.92,95796864,483332,54515372,0.4,molecules1
molecules1,170216_Blk_MediaBlk_Pc55x,I152.0567R0.9_CyanoAq,0.9,19362,0,11344,-0.6,molecules1
molecules1,170216_Smp_Pc55x_A,I152.0567R0.9_CyanoAq,0.9,353833,0,184402,0.8,molecules1
molecules1,170216_Smp_Pc55x_B,I152.0567R0.9_CyanoAq,0.9,335707,0,207075,0.9,molecules1
molecules1,170216_Smp_Pc55x_C,I152.0567R0.9_CyanoAq,0.9,401762,0,236881,0.5,molecules1
molecules1,161110_Blk_MediaBlk_DiatomZ,I152.0567R0.9_CyanoAq,0.89,94319,0,57697,0.1,molecules1
molecules1,170216_Smp_Np_A,I152.0567R0.9_CyanoAq,0.89,703135,0,339684,0.8,molecules1
molecules1,170216_Smp_Np_C,I152.0567R0.9_CyanoAq,0.9,859684,0,507838,0.2,molecules1
molecules1,170216_Smp_Np_F,I152.0567R0.9_CyanoAq,0.9,394161,0,210447,0.2,molecules1
molecules1,170216_Smp_Pt_C,I152.0567R0.9_CyanoAq,0.9,148487,0,97180,0.3,molecules1
molecules1,170216_Smp_Pt_F,I152.0567R0.9_CyanoAq,0.9,543629,48522,327396,0.2,molecules1
molecules1,180716_Blk_Blk0p2_1,I252.1093R1.15_CyanoAq,1.2,0,0,0,#N/A,molecules1
molecules1,170413_Smp_KM1513-15m_A,I252.1093R1.15_CyanoAq,1.19,4314961,55427,1729736,0.3,molecules1
molecules1,180716_Smp_S7E41D30_1,I252.1093R1.15_CyanoAq,1.18,3167056,0,1447926,0,molecules1
molecules1,170216_Blk_MediaBlk_Pc55x,I252.1093R1.15_CyanoAq,1.16,1597,0,3137,-0.9,molecules1
molecules1,170216_Smp_Pc55x_A,I252.1093R1.15_CyanoAq,1.16,7452,0,7828,-0.4,molecules1
molecules1,170216_Smp_Pc55x_B,I252.1093R1.15_CyanoAq,1.15,6232,0,7246,-0.2,molecules1
molecules1,170216_Smp_Pc55x_C,I252.1093R1.15_CyanoAq,1.14,11048,0,9704,-0.7,molecules1
molecules1,161110_Blk_MediaBlk_DiatomZ,I252.1093R1.15_CyanoAq,1.15,19634,0,15193,-1.3,molecules1
molecules1,170216_Smp_Np_A,I252.1093R1.15_CyanoAq,1.15,67173,0,34413,-0.3,molecules1
molecules1,170216_Smp_Np_C,I252.1093R1.15_CyanoAq,1.14,54977,0,30468,-0.5,molecules1
molecules1,170216_Smp_Np_F,I252.1093R1.15_CyanoAq,1.16,8784,0,7587,-1.2,molecules1
molecules1,170216_Smp_Pt_C,I252.1093R1.15_CyanoAq,1.16,43722,0,28703,-0.7,molecules1
molecules1,170216_Smp_Pt_F,I252.1093R1.15_CyanoAq,1.16,47932,0,30253,-1,molecules1
molecules1,180716_Blk_Blk0p2_1,I285.1447R0.91_CyanoAq,0.89,0,0,0,#N/A,molecules1
molecules1,170413_Smp_KM1513-15m_A,I285.1447R0.91_CyanoAq,0.93,12181830,0,5000054,0.3,molecules1
molecules1,180716_Smp_S7E41D30_1,I285.1447R0.91_CyanoAq,0.93,21761216,0,8343585,0.3,molecules1
molecules1,170216_Blk_MediaBlk_Pc55x,I285.1447R0.91_CyanoAq,0.85,0,0,0,#N/A,molecules1
molecules1,170216_Smp_Pc55x_A,I285.1447R0.91_CyanoAq,0.97,22183,0,21374,-1,molecules1
molecules1,170216_Smp_Pc55x_B,I285.1447R0.91_CyanoAq,0.97,32876,0,26281,-0.7,molecules1
molecules1,170216_Smp_Pc55x_C,I285.1447R0.91_CyanoAq,0.9,0,0,0,#N/A,molecules1
molecules1,161110_Blk_MediaBlk_DiatomZ,I285.1447R0.91_CyanoAq,0.88,0,0,0,#N/A,molecules1
molecules1,170216_Smp_Np_A,I285.1447R0.91_CyanoAq,0.92,4958,0,7638,0.3,molecules1
molecules1,170216_Smp_Np_C,I285.1447R0.91_CyanoAq,1.13,2735,0,6296,0.3,molecules1
molecules1,170216_Smp_Np_F,I285.1447R0.91_CyanoAq,0.93,2083,0,4876,-0.2,molecules1
molecules1,170216_Smp_Pt_C,I285.1447R0.91_CyanoAq,0.88,4617,0,14717,-5.4,molecules1
molecules1,170216_Smp_Pt_F,I285.1447R0.91_CyanoAq,0.87,9266,0,11412,-3.2,molecules1
molecules1,180716_Blk_Blk0p2_1,I329.1347R0.88_CyanoAq,0.95,0,0,0,#N/A,molecules1
molecules1,170413_Smp_KM1513-15m_A,I329.1347R0.88_CyanoAq,0.91,1573063,0,999306,0.2,molecules1
molecules1,180716_Smp_S7E41D30_1,I329.1347R0.88_CyanoAq,0.9,9831211,368860,5266300,0.2,molecules1
molecules1,170216_Blk_MediaBlk_Pc55x,I329.1347R0.88_CyanoAq,0.9,0,0,0,#N/A,molecules1
molecules1,170216_Smp_Pc55x_A,I329.1347R0.88_CyanoAq,6.99,56646,0,11483,5.2,molecules1
molecules1,170216_Smp_Pc55x_B,I329.1347R0.88_CyanoAq,7.51,60012,0,16810,4.3,molecules1
molecules1,170216_Smp_Pc55x_C,I329.1347R0.88_CyanoAq,8.2,28377,0,13488,10.8,molecules1
molecules1,161110_Blk_MediaBlk_DiatomZ,I329.1347R0.88_CyanoAq,8.03,19889,0,11665,-8.2,molecules1
molecules1,170216_Smp_Np_A,I329.1347R0.88_CyanoAq,1.57,10398,0,16077,4,molecules1
molecules1,170216_Smp_Np_C,I329.1347R0.88_CyanoAq,6.21,5514,0,5380,2.8,molecules1
molecules1,170216_Smp_Np_F,I329.1347R0.88_CyanoAq,3.68,945,0,1737,-1.9,molecules1
molecules1,170216_Smp_Pt_C,I329.1347R0.88_CyanoAq,6.22,5136,0,3622,4.4,molecules1
molecules1,170216_Smp_Pt_F,I329.1347R0.88_CyanoAq,7.02,81471,0,35869,4.5,molecules1
molecules1,180716_Blk_Blk0p2_1,I137.0459R1.05_CyanoAq,1.07,64463,0,33189,-1.3,molecules1
molecules1,170413_Smp_KM1513-15m_A,I137.0459R1.05_CyanoAq,1.07,14114686,49734,6297997,0.3,molecules1
molecules1,180716_Smp_S7E41D30_1,I137.0459R1.05_CyanoAq,1.07,73906744,512475,31469224,-0.4,molecules1
molecules1,170216_Blk_MediaBlk_Pc55x,I137.0459R1.05_CyanoAq,1.13,6109,0,4744,0.3,molecules1
molecules1,170216_Smp_Pc55x_A,I137.0459R1.05_CyanoAq,1.06,1300274,0,350389,0.2,molecules1
molecules1,170216_Smp_Pc55x_B,I137.0459R1.05_CyanoAq,1.03,1336595,0,406171,0.1,molecules1
molecules1,170216_Smp_Pc55x_C,I137.0459R1.05_CyanoAq,1.03,1327545,1691,370790,-0.2,molecules1
molecules1,161110_Blk_MediaBlk_DiatomZ,I137.0459R1.05_CyanoAq,1.12,19647,63168,23195,-0.8,molecules1
molecules1,170216_Smp_Np_A,I137.0459R1.05_CyanoAq,1.02,719994,0,319314,0.2,molecules1
molecules1,170216_Smp_Np_C,I137.0459R1.05_CyanoAq,1.02,756223,0,282647,-0.2,molecules1
molecules1,170216_Smp_Np_F,I137.0459R1.05_CyanoAq,1.03,2059831,16089,857367,-0.3,molecules1
molecules1,170216_Smp_Pt_C,I137.0459R1.05_CyanoAq,1.02,1612408,0,813378,-0.4,molecules1
molecules1,170216_Smp_Pt_F,I137.0459R1.05_CyanoAq,1.02,1716051,0,853113,-0.1,molecules1
molecules1,180716_Blk_Blk0p2_1,I285.1447R1.14_CyanoAq,1.2,0,0,0,#N/A,molecules1
molecules1,170413_Smp_KM1513-15m_A,I285.1447R1.14_CyanoAq,1.17,64413224,1093762,16815576,0,molecules1
molecules1,180716_Smp_S7E41D30_1,I285.1447R1.14_CyanoAq,1.14,215648832,2030332,66191676,-0.7,molecules1
molecules1,170216_Blk_MediaBlk_Pc55x,I285.1447R1.14_CyanoAq,1.1,0,0,0,#N/A,molecules1
molecules1,170216_Smp_Pc55x_A,I285.1447R1.14_CyanoAq,9.23,3437553,18803,1035399,5.2,molecules1
molecules1,170216_Smp_Pc55x_B,I285.1447R1.14_CyanoAq,9.23,5692911,44289,1897216,5.5,molecules1
molecules1,170216_Smp_Pc55x_C,I285.1447R1.14_CyanoAq,9.23,2234867,9360,646514,5,molecules1
molecules1,161110_Blk_MediaBlk_DiatomZ,I285.1447R1.14_CyanoAq,0.06,65304,0,95900,4.1,molecules1
molecules1,170216_Smp_Np_A,I285.1447R1.14_CyanoAq,9.72,37426,0,22982,0.6,molecules1
molecules1,170216_Smp_Np_C,I285.1447R1.14_CyanoAq,8.13,89807,0,52665,0.3,molecules1
molecules1,170216_Smp_Np_F,I285.1447R1.14_CyanoAq,8.93,46582,0,14825,-9.6,molecules1
molecules1,170216_Smp_Pt_C,I285.1447R1.14_CyanoAq,4.15,176223,0,81039,10.7,molecules1
molecules1,170216_Smp_Pt_F,I285.1447R1.14_CyanoAq,4.17,131169,0,32050,11,molecules1
molecules1,180716_Blk_Blk0p2_1,I261.1311R1.29_CyanoAq,1.31,1140316,0,502458,-1.1,molecules1
molecules1,170413_Smp_KM1513-15m_A,I261.1311R1.29_CyanoAq,1.33,8523734,0,3674310,0.2,molecules1
molecules1,180716_Smp_S7E41D30_1,I261.1311R1.29_CyanoAq,1.32,2145588,0,912682,0.2,molecules1
molecules1,170216_Blk_MediaBlk_Pc55x,I261.1311R1.29_CyanoAq,1.29,709673,0,271021,-0.3,molecules1
molecules1,170216_Smp_Pc55x_A,I261.1311R1.29_CyanoAq,1.29,791756,0,321614,-0.4,molecules1
molecules1,170216_Smp_Pc55x_B,I261.1311R1.29_CyanoAq,1.3,608829,0,228886,-0.4,molecules1
molecules1,170216_Smp_Pc55x_C,I261.1311R1.29_CyanoAq,1.3,799355,0,316844,-0.5,molecules1
molecules1,161110_Blk_MediaBlk_DiatomZ,I261.1311R1.29_CyanoAq,1.28,1639931,8531,667570,-1,molecules1
molecules1,170216_Smp_Np_A,I261.1311R1.29_CyanoAq,1.29,1795309,29437,692639,0,molecules1
molecules1,170216_Smp_Np_C,I261.1311R1.29_CyanoAq,1.29,1452456,0,562627,-0.4,molecules1
molecules1,170216_Smp_Np_F,I261.1311R1.29_CyanoAq,1.29,704052,0,289165,-0.3,molecules1
molecules1,170216_Smp_Pt_C,I261.1311R1.29_CyanoAq,1.29,570829,0,239220,-0.5,molecules1
molecules1,170216_Smp_Pt_F,I261.1311R1.29_CyanoAq,1.3,933463,0,374587,-0.3,molecules1
molecules1,180716_Blk_Blk0p2_1,I221.0844R0.89_CyanoAq,0.94,0,0,0,#N/A,molecules1
molecules1,170413_Smp_KM1513-15m_A,I221.0844R0.89_CyanoAq,0.91,679715,0,407305,0.2,molecules1
molecules1,180716_Smp_S7E41D30_1,I221.0844R0.89_CyanoAq,0.91,2241850,0,1368305,0.3,molecules1
molecules1,170216_Blk_MediaBlk_Pc55x,I221.0844R0.89_CyanoAq,0.9,0,0,0,#N/A,molecules1
molecules1,170216_Smp_Pc55x_A,I221.0844R0.89_CyanoAq,0.02,2453413,0,706383,-0.3,molecules1
molecules1,170216_Smp_Pc55x_B,I221.0844R0.89_CyanoAq,0.03,2430868,0,762206,-0.5,molecules1
molecules1,170216_Smp_Pc55x_C,I221.0844R0.89_CyanoAq,0.02,2322482,8812,705068,-0.7,molecules1
molecules1,161110_Blk_MediaBlk_DiatomZ,I221.0844R0.89_CyanoAq,0.05,2506546,0,790570,-0.5,molecules1
molecules1,170216_Smp_Np_A,I221.0844R0.89_CyanoAq,0.02,2704356,0,826781,-0.2,molecules1
molecules1,170216_Smp_Np_C,I221.0844R0.89_CyanoAq,0.03,2450873,3822,774816,-0.2,molecules1
molecules1,170216_Smp_Np_F,I221.0844R0.89_CyanoAq,0.04,2359368,0,747537,-0.5,molecules1
molecules1,170216_Smp_Pt_C,I221.0844R0.89_CyanoAq,0.05,2490491,0,732865,-0.6,molecules1
molecules1,170216_Smp_Pt_F,I221.0844R0.89_CyanoAq,0.02,2308893,0,686230,-0.4,molecules1
molecules1,180716_Blk_Blk0p2_1,I271.1291R0.87_CyanoAq,0.86,0,0,0,#N/A,molecules1
molecules1,170413_Smp_KM1513-15m_A,I271.1291R0.87_CyanoAq,0.91,455759,0,406980,0.3,molecules1
molecules1,180716_Smp_S7E41D30_1,I271.1291R0.87_CyanoAq,0.89,896244,0,940837,0.1,molecules1
molecules1,170216_Blk_MediaBlk_Pc55x,I271.1291R0.87_CyanoAq,0.9,0,0,0,#N/A,molecules1
molecules1,170216_Smp_Pc55x_A,I271.1291R0.87_CyanoAq,8.12,117514,0,49758,4.9,molecules1
molecules1,170216_Smp_Pc55x_B,I271.1291R0.87_CyanoAq,8.12,121158,0,46165,4.6,molecules1
molecules1,170216_Smp_Pc55x_C,I271.1291R0.87_CyanoAq,8.98,74033,0,29447,5.2,molecules1
molecules1,161110_Blk_MediaBlk_DiatomZ,I271.1291R0.87_CyanoAq,17.99,117622,640,68352,3.8,molecules1
molecules1,170216_Smp_Np_A,I271.1291R0.87_CyanoAq,17.97,36865,0,27694,3.3,molecules1
molecules1,170216_Smp_Np_C,I271.1291R0.87_CyanoAq,7.01,10306,0,5599,0.9,molecules1
molecules1,170216_Smp_Np_F,I271.1291R0.87_CyanoAq,0.09,8327,0,13593,3.4,molecules1
molecules1,170216_Smp_Pt_C,I271.1291R0.87_CyanoAq,17.98,20256,0,25079,3.7,molecules1
molecules1,170216_Smp_Pt_F,I271.1291R0.87_CyanoAq,0.78,9047,0,14389,-1.6,molecules1
molecules1,180716_Blk_Blk0p2_1,I305.1573R1.6_CyanoAq,1.63,163316,0,61221,-1.2,molecules1
molecules1,170413_Smp_KM1513-15m_A,I305.1573R1.6_CyanoAq,1.63,3156448,41881,1125481,-0.1,molecules1
molecules1,180716_Smp_S7E41D30_1,I305.1573R1.6_CyanoAq,1.64,748694,9315,283301,0.2,molecules1
molecules1,170216_Blk_MediaBlk_Pc55x,I305.1573R1.6_CyanoAq,1.6,191445,0,80088,-0.5,molecules1
molecules1,170216_Smp_Pc55x_A,I305.1573R1.6_CyanoAq,1.62,204502,0,78772,0,molecules1
molecules1,170216_Smp_Pc55x_B,I305.1573R1.6_CyanoAq,1.62,170252,0,60451,-0.1,molecules1
molecules1,170216_Smp_Pc55x_C,I305.1573R1.6_CyanoAq,1.62,182887,0,64268,-0.5,molecules1
molecules1,161110_Blk_MediaBlk_DiatomZ,I305.1573R1.6_CyanoAq,1.61,411501,4723,139592,-0.9,molecules1
molecules1,170216_Smp_Np_A,I305.1573R1.6_CyanoAq,1.6,345741,0,135521,-0.5,molecules1
molecules1,170216_Smp_Np_C,I305.1573R1.6_CyanoAq,1.6,286559,0,109690,-0.1,molecules1
molecules1,170216_Smp_Np_F,I305.1573R1.6_CyanoAq,1.62,172533,0,59541,-0.2,molecules1
molecules1,170216_Smp_Pt_C,I305.1573R1.6_CyanoAq,1.63,202809,0,85422,-0.1,molecules1
molecules1,170216_Smp_Pt_F,I305.1573R1.6_CyanoAq,1.62,257377,0,99448,-0.2,molecules1
molecules1,180716_Blk_Blk0p2_1,I284.0992R1.08_CyanoAq,1.09,1961,0,4596,-2.1,molecules1
molecules1,170413_Smp_KM1513-15m_A,I284.0992R1.08_CyanoAq,1.1,3634106,0,1856416,0.1,molecules1
molecules1,180716_Smp_S7E41D30_1,I284.0992R1.08_CyanoAq,1.11,1711990,0,869981,-0.3,molecules1
molecules1,170216_Blk_MediaBlk_Pc55x,I284.0992R1.08_CyanoAq,1.08,0,0,0,#N/A,molecules1
molecules1,170216_Smp_Pc55x_A,I284.0992R1.08_CyanoAq,1.09,936662,0,426298,-0.1,molecules1
molecules1,170216_Smp_Pc55x_B,I284.0992R1.08_CyanoAq,1.09,1152468,0,471970,-0.5,molecules1
molecules1,170216_Smp_Pc55x_C,I284.0992R1.08_CyanoAq,1.08,673367,0,324716,-0.7,molecules1
molecules1,161110_Blk_MediaBlk_DiatomZ,I284.0992R1.08_CyanoAq,1.08,0,0,0,#N/A,molecules1
molecules1,170216_Smp_Np_A,I284.0992R1.08_CyanoAq,1.08,11195842,0,4686459,-0.2,molecules1
molecules1,170216_Smp_Np_C,I284.0992R1.08_CyanoAq,1.08,10280469,0,4658212,-0.5,molecules1
molecules1,170216_Smp_Np_F,I284.0992R1.08_CyanoAq,1.08,18420092,77685,8355478,-0.7,molecules1
molecules1,170216_Smp_Pt_C,I284.0992R1.08_CyanoAq,1.08,6260435,85525,2922143,-0.6,molecules1
molecules1,170216_Smp_Pt_F,I284.0992R1.08_CyanoAq,1.08,4073604,0,1940928,-0.6,molecules1
molecules1,180716_Blk_Blk0p2_1,I152.0568R1.08_CyanoAq,1.08,26722,0,17609,-1.4,molecules1
molecules1,170413_Smp_KM1513-15m_A,I152.0568R1.08_CyanoAq,1.34,2756095,438089,1305736,0.1,molecules1
molecules1,180716_Smp_S7E41D30_1,I152.0568R1.08_CyanoAq,1.35,4849313,975043,2072206,-0.3,molecules1
molecules1,170216_Blk_MediaBlk_Pc55x,I152.0568R1.08_CyanoAq,1.13,10318,0,6574,-0.1,molecules1
molecules1,170216_Smp_Pc55x_A,I152.0568R1.08_CyanoAq,1.08,489222,0,226494,0.2,molecules1
molecules1,170216_Smp_Pc55x_B,I152.0568R1.08_CyanoAq,1.09,575419,0,254217,-0.3,molecules1
molecules1,170216_Smp_Pc55x_C,I152.0568R1.08_CyanoAq,1.08,392773,0,150828,-0.4,molecules1
molecules1,161110_Blk_MediaBlk_DiatomZ,I152.0568R1.08_CyanoAq,0.89,94319,0,57697,-0.5,molecules1
molecules1,170216_Smp_Np_A,I152.0568R1.08_CyanoAq,1.08,5791201,58532,2645886,0.1,molecules1
molecules1,170216_Smp_Np_C,I152.0568R1.08_CyanoAq,1.08,5057967,0,2299775,-0.3,molecules1
molecules1,170216_Smp_Np_F,I152.0568R1.08_CyanoAq,1.08,9505109,56841,4309898,-0.4,molecules1
molecules1,170216_Smp_Pt_C,I152.0568R1.08_CyanoAq,1.09,3165339,83598,1606556,-0.4,molecules1
molecules1,170216_Smp_Pt_F,I152.0568R1.08_CyanoAq,1.08,2023945,0,907856,-0.4,molecules1
molecules1,180716_Blk_Blk0p2_1,I182.0674R1.17_CyanoAq,1.18,2925,0,6999,-5.8,molecules1
molecules1,170413_Smp_KM1513-15m_A,I182.0674R1.17_CyanoAq,1.21,4894745,63329,1912416,0.4,molecules1
molecules1,180716_Smp_S7E41D30_1,I182.0674R1.17_CyanoAq,1.22,93200,0,48683,0.3,molecules1
molecules1,170216_Blk_MediaBlk_Pc55x,I182.0674R1.17_CyanoAq,1.18,0,0,0,#N/A,molecules1
molecules1,170216_Smp_Pc55x_A,I182.0674R1.17_CyanoAq,0.71,6197,0,10610,-2.2,molecules1
molecules1,170216_Smp_Pc55x_B,I182.0674R1.17_CyanoAq,0.51,1301,0,2548,-0.1,molecules1
molecules1,170216_Smp_Pc55x_C,I182.0674R1.17_CyanoAq,1.55,1817,0,3880,2.6,molecules1
molecules1,161110_Blk_MediaBlk_DiatomZ,I182.0674R1.17_CyanoAq,0.58,7652,0,11195,-2.5,molecules1
molecules1,170216_Smp_Np_A,I182.0674R1.17_CyanoAq,1.18,70639,0,33541,0.1,molecules1
molecules1,170216_Smp_Np_C,I182.0674R1.17_CyanoAq,1.19,70222,0,36888,-0.2,molecules1
molecules1,170216_Smp_Np_F,I182.0674R1.17_CyanoAq,0.9,18175,0,18772,-0.3,molecules1
molecules1,170216_Smp_Pt_C,I182.0674R1.17_CyanoAq,0.91,15231,0,19983,0.2,molecules1
molecules1,170216_Smp_Pt_F,I182.0674R1.17_CyanoAq,0.88,7601,0,11601,0.3,molecules1
molecules1,180716_Blk_Blk0p2_1,I260.1131R1.01_CyanoAq,0.98,0,0,0,#N/A,molecules1
molecules1,170413_Smp_KM1513-15m_A,I260.1131R1.01_CyanoAq,1.03,15888698,58586,8356813,0,molecules1
molecules1,180716_Smp_S7E41D30_1,I260.1131R1.01_CyanoAq,1.03,4815986,0,2588471,0.1,molecules1
molecules1,170216_Blk_MediaBlk_Pc55x,I260.1131R1.01_CyanoAq,1.04,19939,0,10749,6.7,molecules1
molecules1,170216_Smp_Pc55x_A,I260.1131R1.01_CyanoAq,1.05,13570,0,12516,3.3,molecules1
molecules1,170216_Smp_Pc55x_B,I260.1131R1.01_CyanoAq,0.89,45280,0,41518,0.4,molecules1
molecules1,170216_Smp_Pc55x_C,I260.1131R1.01_CyanoAq,0.83,13611,0,15993,-0.7,molecules1
molecules1,161110_Blk_MediaBlk_DiatomZ,I260.1131R1.01_CyanoAq,1.06,21120,0,19416,2.8,molecules1
molecules1,170216_Smp_Np_A,I260.1131R1.01_CyanoAq,1.83,78964,0,33609,-0.1,molecules1
molecules1,170216_Smp_Np_C,I260.1131R1.01_CyanoAq,1.82,77027,0,31857,-0.5,molecules1
molecules1,170216_Smp_Np_F,I260.1131R1.01_CyanoAq,1.82,86809,0,28816,0,molecules1
molecules1,170216_Smp_Pt_C,I260.1131R1.01_CyanoAq,7.27,41024,0,11628,0.7,molecules1
