MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Area,runDate,type,SampID,replicate,Column,Date,Adjusted_Area,Run.Cmpd
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,159716768,170419,Smp,S4C2,B,HILICPos,170419,179285900.6114015,170419_Smp_S4C2_B Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,413406240,170419,Smp,S6C1,A,HILICPos,170419,318866764.4977811,170419_Smp_S6C1_A Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,399092416,170419,Smp,S6C1,B,HILICPos,170419,387487530.8243075,170419_Smp_S6C1_B Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,350540032,170419,Smp,S6C1,C,HILICPos,170419,366745324.6441365,170419_Smp_S6C1_C Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,206010688,170419,Smp,S6C2,A,HILICPos,170419,185180300.58231223,170419_Smp_S6C2_A Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,270533088,170419,Smp,S6C2,B,HILICPos,170419,217774249.83605254,170419_Smp_S6C2_B Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,366669824,170419,Smp,S8C1,A,HILICPos,170419,341657519.86055034,170419_Smp_S8C1_A Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,191424784,170419,Smp,S9C1,A,HILICPos,170419,211997215.40095553,170419_Smp_S9C1_A Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,609649344,170419,Smp,S9C1,B,HILICPos,170419,547389678.0405242,170419_Smp_S9C1_B Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,381719392,170419,Smp,S9C2,A,HILICPos,170419,349104731.91500926,170419_Smp_S9C2_A Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,306631168,170419,Smp,S9C2,B,HILICPos,170419,282128987.00264436,170419_Smp_S9C2_B Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,438682624,170419,Smp,U3,A,HILICPos,170419,431733043.73016906,170419_Smp_U3_A Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,800553472,170419,Smp,U3,B,HILICPos,170419,932296798.0419531,170419_Smp_U3_B Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,219493856,170419,Smp,U4,A,HILICPos,170419,247013297.53004614,170419_Smp_U4_A Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,512529568,170419,Smp,U4,B,HILICPos,170419,403003030.6876622,170419_Smp_U4_B Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,246785632,170419,Smp,U6,A,HILICPos,170419,268774666.1878903,170419_Smp_U6_A Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,939887744,170419,Smp,U6,B,HILICPos,170419,894986880.1136748,170419_Smp_U6_B Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,614523072,170419,Smp,U7,A,HILICPos,170419,670591345.1806992,170419_Smp_U7_A Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,446964288,170419,Smp,U7,B,HILICPos,170419,509608190.3177298,170419_Smp_U7_B Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,210214864,170419,Smp,U8,A,HILICPos,170419,254791191.90895227,170419_Smp_U8_A Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,1005424256,170419,Smp,U8,B,HILICPos,170419,861622210.9241722,170419_Smp_U8_B Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,469265504,170419,Smp,U9,A,HILICPos,170419,468754307.3102459,170419_Smp_U9_A Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,759287616,170419,Smp,U9,B,HILICPos,170419,638646149.4363171,170419_Smp_U9_B Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,111110928,180702,Poo,TruePoo,Full1,HILICPos,180702,97573225.45341988,180702_Poo_TruePoo_Full1 Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,125288152,180702,Poo,TruePoo,Full2,HILICPos,180702,111098603.1301795,180702_Poo_TruePoo_Full2 Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,130424864,180702,Poo,TruePoo,Full3,HILICPos,180702,104159468.13273586,180702_Poo_TruePoo_Full3 Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,50785196,180702,Poo,TruePoo,Half1,HILICPos,180702,94588551.93204139,180702_Poo_TruePoo_Half1 Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,52702180,180702,Poo,TruePoo,Half2,HILICPos,180702,108445148.16566786,180702_Poo_TruePoo_Half2 Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,61288612,180702,Poo,TruePoo,Half3,HILICPos,180702,109122272.83489808,180702_Poo_TruePoo_Half3 Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,389157888,180702,Smp,S7E41D30,1,HILICPos,180702,455063458.74750733,180702_Smp_S7E41D30_1 Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,303937152,180702,Smp,S7E41D40,1,HILICPos,180702,356112014.5151363,180702_Smp_S7E41D40_1 Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,165982400,180702,Smp,S7E41D60,1,HILICPos,180702,193749800.83243358,180702_Smp_S7E41D60_1 Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,55784764,180702,Smp,S7E41D80,1,HILICPos,180702,43020482.72227266,180702_Smp_S7E41D80_1 Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,36848724,180702,Smp,S7E41D100,1,HILICPos,180702,33269289.152816147,180702_Smp_S7E41D100_1 Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,54980028,180702,Smp,S7E41D120,1,HILICPos,180702,46252072.3648029,180702_Smp_S7E41D120_1 Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,47726980,180702,Smp,S7E41D140,1,HILICPos,180702,44170044.15657148,180702_Smp_S7E41D140_1 Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,41695184,180702,Smp,S7E41D160,1,HILICPos,180702,37476627.11669048,180702_Smp_S7E41D160_1 Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,31043324,180702,Smp,S7E41D180,1,HILICPos,180702,24654105.613601673,180702_Smp_S7E41D180_1 Adenine
Adenine,"L-Isoleucine, 15N",0.23314964800123644,0.16836045649329132,23772448,180702,Smp,S7E41D250,1,HILICPos,180702,18482055.591532618,180702_Smp_S7E41D250_1 Adenine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,354094880,170410,Poo,April11AqExtracts,Full1,HILICPos,170410,272188028.8243202,170410_Poo_April11AqExtracts_Full1 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,378234304,170410,Poo,April11AqExtracts,Full2,HILICPos,170410,347170372.6000353,170410_Poo_April11AqExtracts_Full2 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,336453600,170410,Poo,April11AqExtracts,Full3,HILICPos,170410,323234629.24166524,170410_Poo_April11AqExtracts_Full3 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,180845760,170410,Poo,April11AqExtracts,Half1,HILICPos,170410,310930895.5961854,170410_Poo_April11AqExtracts_Half1 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,159138352,170410,Poo,April11AqExtracts,Half2,HILICPos,170410,357838325.7310525,170410_Poo_April11AqExtracts_Half2 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,169828176,170410,Poo,April11AqExtracts,Half3,HILICPos,170410,352268585.5421012,170410_Poo_April11AqExtracts_Half3 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,586289344,170410,Smp,KM1513-15m,A,HILICPos,170410,450307355.8446118,170410_Smp_KM1513-15m_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,565067456,170410,Smp,KM1513-15m,B,HILICPos,170410,431355107.70008653,170410_Smp_KM1513-15m_B Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,470843072,170410,Smp,KM1513-15m,C,HILICPos,170410,444784577.64027053,170410_Smp_KM1513-15m_C Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,250595504,170410,Smp,KM1513-45m,A,HILICPos,170410,324000995.61842126,170410_Smp_KM1513-45m_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,326315040,170410,Smp,KM1513-45m,B,HILICPos,170410,330897768.9176428,170410_Smp_KM1513-45m_B Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,286022656,170410,Smp,KM1513-45m,C,HILICPos,170410,219643462.0220995,170410_Smp_KM1513-45m_C Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,227463296,170410,Smp,KM1513-75m,A,HILICPos,170410,311073722.2779963,170410_Smp_KM1513-75m_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,323941120,170410,Smp,KM1513-75m,B,HILICPos,170410,275068209.731469,170410_Smp_KM1513-75m_B Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,606635584,170410,Smp,KM1513-75m,C,HILICPos,170410,548577940.8270243,170410_Smp_KM1513-75m_C Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,163509888,170410,Smp,KM1513-125m,A,HILICPos,170410,123038730.27363428,170410_Smp_KM1513-125m_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,170867360,170410,Smp,KM1513-125m,B,HILICPos,170410,157174187.90032506,170410_Smp_KM1513-125m_B Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,316566784,170410,Smp,KM1513-125m,C,HILICPos,170410,352865856.8040862,170410_Smp_KM1513-125m_C Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,211929376,170419,Poo,April1718AqExtracts,1,HILICPos,170419,250240357.23628747,170419_Poo_April1718AqExtracts_1 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,200241712,170419,Poo,April1718AqExtracts,2,HILICPos,170419,271304104.3326467,170419_Poo_April1718AqExtracts_2 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,400914528,170419,Poo,April1718AqExtracts,3,HILICPos,170419,383184146.55290484,170419_Poo_April1718AqExtracts_3 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,427996320,170419,Poo,April21AqExtracts,1,HILICPos,170419,437772377.16373235,170419_Poo_April21AqExtracts_1 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,409975200,170419,Poo,April21AqExtracts,2,HILICPos,170419,381377674.631492,170419_Poo_April21AqExtracts_2 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,480372608,170419,Poo,April21AqExtracts,3,HILICPos,170419,465817157.06292325,170419_Poo_April21AqExtracts_3 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,255947360,170419,Poo,QC,Full1,HILICPos,170419,301939070.0241378,170419_Poo_QC_Full1 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,461147296,170419,Poo,QC,Full2,HILICPos,170419,431281950.70920193,170419_Poo_QC_Full2 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,466746752,170419,Poo,QC,Full3,HILICPos,170419,431152320.554464,170419_Poo_QC_Full3 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,478834240,170419,Poo,QC,Full4,HILICPos,170419,433026769.8034834,170419_Poo_QC_Full4 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,97995272,170419,Poo,QC,Half1,HILICPos,170419,184987791.27771422,170419_Poo_QC_Half1 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,192648640,170419,Poo,QC,Half2,HILICPos,170419,260723230.13205612,170419_Poo_QC_Half2 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,198172720,170419,Poo,QC,Half3,HILICPos,170419,296389007.8536189,170419_Poo_QC_Half3 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,185310272,170419,Poo,QC,Half4,HILICPos,170419,283140375.1372432,170419_Poo_QC_Half4 Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,359744768,170419,Smp,S11C1,A,HILICPos,170419,311176660.0216279,170419_Smp_S11C1_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,460442688,170419,Smp,S12C1,A,HILICPos,170419,524949212.38788813,170419_Smp_S12C1_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,662584512,170419,Smp,S12C1,B,HILICPos,170419,614713366.2798861,170419_Smp_S12C1_B Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,416352352,170419,Smp,S13C1,A,HILICPos,170419,349655106.53449357,170419_Smp_S13C1_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,221070576,170419,Smp,S13C1,B,HILICPos,170419,243390296.01869255,170419_Smp_S13C1_B Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,352099200,170419,Smp,S14C1,A,HILICPos,170419,395326237.3838933,170419_Smp_S14C1_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,585955008,170419,Smp,S14C1,B,HILICPos,170419,583156137.7009906,170419_Smp_S14C1_B Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,614869312,170419,Smp,S14C1,C,HILICPos,170419,606099227.921327,170419_Smp_S14C1_C Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,92767328,170419,Smp,S2C1,B,HILICPos,170419,99143524.02399805,170419_Smp_S2C1_B Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,152618704,170419,Smp,S2C1,C,HILICPos,170419,124438415.16022645,170419_Smp_S2C1_C Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,32083290,170419,Smp,S2C3,A,HILICPos,170419,28093744.251652304,170419_Smp_S2C3_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,63965516,170419,Smp,S4C1,A,HILICPos,170419,76685849.0152731,170419_Smp_S4C1_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,146013232,170419,Smp,S4C1,B,HILICPos,170419,100954453.7183322,170419_Smp_S4C1_B Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,252205664,170419,Smp,S4C1,C,HILICPos,170419,266812474.01580983,170419_Smp_S4C1_C Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,164287616,170419,Smp,S4C2,A,HILICPos,170419,141505835.17928565,170419_Smp_S4C2_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,95576016,170419,Smp,S4C2,B,HILICPos,170419,107286368.98919542,170419_Smp_S4C2_B Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,151066336,170419,Smp,S6C1,A,HILICPos,170419,116519851.71983536,170419_Smp_S6C1_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,499882720,170419,Smp,S6C1,B,HILICPos,170419,485347035.19532347,170419_Smp_S6C1_B Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,145139776,170419,Smp,S6C1,C,HILICPos,170419,151849516.19989938,170419_Smp_S6C1_C Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,334291360,170419,Smp,S6C2,A,HILICPos,170419,300490111.1095263,170419_Smp_S6C2_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,219120768,170419,Smp,S6C2,B,HILICPos,170419,176388260.7760708,170419_Smp_S6C2_B Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,376170528,170419,Smp,S8C1,A,HILICPos,170419,350510135.3557628,170419_Smp_S8C1_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,364553952,170419,Smp,S9C1,A,HILICPos,170419,403732584.0075839,170419_Smp_S9C1_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,427662880,170419,Smp,S9C1,B,HILICPos,170419,383988350.8397302,170419_Smp_S9C1_B Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,429835232,170419,Smp,S9C2,A,HILICPos,170419,393109484.55819035,170419_Smp_S9C2_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,373509952,170419,Smp,S9C2,B,HILICPos,170419,343663643.4596444,170419_Smp_S9C2_B Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,329592832,170419,Smp,U3,A,HILICPos,170419,324371444.7896762,170419_Smp_U3_A Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,771422912,170419,Smp,U3,B,HILICPos,170419,898372358.5597031,170419_Smp_U3_B Adenosine
Adenosine,"L-Isoleucine, 15N",0.2500774434788038,0.16478973634500635,346269792,170419,Smp,U4,A,HILICPos,170419,389683997.1546319,170419_Smp_U4_A Adenosine
