Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
molecules1,170828_Blk_MediaBlk_21,I166.0864R1.12_CyanoAq,1.12,63946,0,31341,-1,molecules1
molecules1,170828_Smp_2021_A,I166.0864R1.12_CyanoAq,1.12,62387492,2256383,28599922,-1.1,molecules1
molecules1,170828_Smp_2021_B,I166.0864R1.12_CyanoAq,1.12,60820576,1654314,27837062,-1.1,molecules1
molecules1,170828_Smp_2021_C,I166.0864R1.12_CyanoAq,1.12,26642968,1015811,12099753,-1.3,molecules1
molecules1,170828_Blk_MediaBlk_49,I166.0864R1.12_CyanoAq,1.12,91956,0,47771,-0.3,molecules1
molecules1,170828_Smp_449_A,I166.0864R1.12_CyanoAq,1.12,2754096,5747,1256920,-0.9,molecules1
molecules1,170828_Smp_449_B,I166.0864R1.12_CyanoAq,1.12,3225645,22572,1469523,-1.1,molecules1
molecules1,170828_Smp_449_C,I166.0864R1.12_CyanoAq,1.12,2489415,33256,1141054,-1.2,molecules1
molecules1,180302_Blk_MediaBlk_3430,I166.0864R1.12_CyanoAq,1.13,181680,0,73795,-0.4,molecules1
molecules1,180302_Smp_3430_A,I166.0864R1.12_CyanoAq,1.13,15662580,348563,6807423,0,molecules1
molecules1,180302_Smp_3430_B,I166.0864R1.12_CyanoAq,1.13,12261645,375000,5315000,0.2,molecules1
molecules1,180302_Smp_3430_C,I166.0864R1.12_CyanoAq,1.13,17014400,322912,7254798,0,molecules1
molecules1,180716_Blk_Blk0p2_1,I136.0619R0.89_CyanoAq,0.9,555333,0,355586,-1.1,molecules1
molecules1,170413_Smp_KM1513-15m_A,I136.0619R0.89_CyanoAq,0.92,17822804,503856,12308540,0.6,molecules1
molecules1,180716_Smp_S7E41D30_1,I136.0619R0.89_CyanoAq,0.91,33301234,388352,20511844,0.1,molecules1
molecules1,170828_Blk_MediaBlk_N,I136.0619R0.89_CyanoAq,0.88,1204862,47858,918551,-0.8,molecules1
molecules1,170828_Blk_MediaBlk_O,I136.0619R0.89_CyanoAq,0.89,1874023,86271,1214233,-0.4,molecules1
molecules1,170828_Smp_1314_A,I136.0619R0.89_CyanoAq,0.88,34368284,184124,30684244,-1.2,molecules1
molecules1,170828_Smp_1314_B,I136.0619R0.89_CyanoAq,0.88,38298084,523817,32307200,-0.8,molecules1
molecules1,170828_Smp_1314_C,I136.0619R0.89_CyanoAq,0.88,33497738,275324,28493414,-0.7,molecules1
molecules1,170828_Smp_1545_A,I136.0619R0.89_CyanoAq,0.89,7163786,103335,5759322,-1,molecules1
molecules1,170828_Smp_1545_B,I136.0619R0.89_CyanoAq,0.89,5140047,110846,4325901,-0.8,molecules1
molecules1,170828_Smp_1545_C,I136.0619R0.89_CyanoAq,0.89,6497569,71127,5066030,-0.9,molecules1
molecules1,170828_Blk_MediaBlk_71,I136.0619R0.89_CyanoAq,0.88,328901,5683,232756,-0.8,molecules1
molecules1,170828_Smp_1771_A,I136.0619R0.89_CyanoAq,0.88,4966325,19186,4031188,-1,molecules1
molecules1,170828_Smp_1771_B,I136.0619R0.89_CyanoAq,0.88,4485029,0,3606562,-1,molecules1
molecules1,170828_Smp_1771_C,I136.0619R0.89_CyanoAq,0.88,4314022,46025,3472810,-1.4,molecules1
molecules1,170828_Blk_MediaBlk_21,I136.0619R0.89_CyanoAq,0.88,428708,30117,277073,-0.9,molecules1
molecules1,170828_Smp_2021_A,I136.0619R0.89_CyanoAq,0.89,15119338,310730,10695190,-1.1,molecules1
molecules1,170828_Smp_2021_B,I136.0619R0.89_CyanoAq,0.89,18572872,246561,14578507,-1.2,molecules1
molecules1,170828_Smp_2021_C,I136.0619R0.89_CyanoAq,0.89,9477072,45435,7033112,-0.9,molecules1
molecules1,170828_Blk_MediaBlk_49,I136.0619R0.89_CyanoAq,0.89,342233,6682,222307,-0.7,molecules1
molecules1,170828_Smp_449_A,I136.0619R0.89_CyanoAq,0.88,10295008,200448,7551711,-1,molecules1
molecules1,170828_Smp_449_B,I136.0619R0.89_CyanoAq,0.88,17199564,192451,13054987,-1.3,molecules1
molecules1,170828_Smp_449_C,I136.0619R0.89_CyanoAq,0.88,9157302,48171,7047683,-1,molecules1
molecules1,180302_Blk_MediaBlk_3430,I136.0619R0.89_CyanoAq,0.91,741054,0,589168,0,molecules1
molecules1,180302_Smp_3430_A,I136.0619R0.89_CyanoAq,0.9,7654228,293367,6391810,0,molecules1
molecules1,180302_Smp_3430_B,I136.0619R0.89_CyanoAq,0.9,12355678,147014,10526235,-0.1,molecules1
molecules1,180302_Smp_3430_C,I136.0619R0.89_CyanoAq,0.9,9041879,222485,8196139,0.1,molecules1
molecules1,180716_Blk_Blk0p2_1,I152.0567R0.9_CyanoAq,0.91,83686,0,57083,-0.6,molecules1
molecules1,170413_Smp_KM1513-15m_A,I152.0567R0.9_CyanoAq,0.93,83715096,988908,56152620,0.5,molecules1
molecules1,180716_Smp_S7E41D30_1,I152.0567R0.9_CyanoAq,0.92,95796864,483332,54515372,0.4,molecules1
molecules1,170828_Blk_MediaBlk_N,I152.0567R0.9_CyanoAq,0.89,172440,0,100301,-0.1,molecules1
molecules1,170828_Blk_MediaBlk_O,I152.0567R0.9_CyanoAq,0.9,217698,0,129698,0.1,molecules1
molecules1,170828_Smp_1314_A,I152.0567R0.9_CyanoAq,0.9,510549376,1205322,319745920,-1.4,molecules1
molecules1,170828_Smp_1314_B,I152.0567R0.9_CyanoAq,0.9,629851456,242350,396276320,-1,molecules1
molecules1,170828_Smp_1314_C,I152.0567R0.9_CyanoAq,0.9,444545664,5972333,282387584,-0.9,molecules1
molecules1,170828_Smp_1545_A,I152.0567R0.9_CyanoAq,0.9,1576757,31801,1117155,-0.3,molecules1
molecules1,170828_Smp_1545_B,I152.0567R0.9_CyanoAq,0.9,915180,4869,600093,-0.1,molecules1
molecules1,170828_Smp_1545_C,I152.0567R0.9_CyanoAq,0.9,1200059,0,749727,-0.3,molecules1
molecules1,170828_Blk_MediaBlk_71,I152.0567R0.9_CyanoAq,0.9,41076,0,29390,-0.1,molecules1
molecules1,170828_Smp_1771_A,I152.0567R0.9_CyanoAq,0.9,314507424,403002,192679312,-1.2,molecules1
molecules1,170828_Smp_1771_B,I152.0567R0.9_CyanoAq,0.9,432336512,592839,264118464,-1.3,molecules1
molecules1,170828_Smp_1771_C,I152.0567R0.9_CyanoAq,0.9,313665952,205407,195311568,-1.7,molecules1
molecules1,170828_Blk_MediaBlk_21,I152.0567R0.9_CyanoAq,0.9,39025,0,27434,-0.6,molecules1
molecules1,170828_Smp_2021_A,I152.0567R0.9_CyanoAq,0.9,693776320,3657473,432452992,-1.3,molecules1
molecules1,170828_Smp_2021_B,I152.0567R0.9_CyanoAq,0.9,849799360,9867349,528954176,-1.6,molecules1
molecules1,170828_Smp_2021_C,I152.0567R0.9_CyanoAq,0.9,347150336,1370567,219299440,-1.2,molecules1
molecules1,170828_Blk_MediaBlk_49,I152.0567R0.9_CyanoAq,0.9,61457,0,37605,-0.3,molecules1
molecules1,170828_Smp_449_A,I152.0567R0.9_CyanoAq,0.9,23840760,143910,15731329,-0.4,molecules1
molecules1,170828_Smp_449_B,I152.0567R0.9_CyanoAq,0.9,35532872,542588,22048748,-0.7,molecules1
molecules1,170828_Smp_449_C,I152.0567R0.9_CyanoAq,0.9,22561404,101563,14475328,-0.3,molecules1
molecules1,180302_Blk_MediaBlk_3430,I152.0567R0.9_CyanoAq,0.92,174389,0,130673,0.4,molecules1
molecules1,180302_Smp_3430_A,I152.0567R0.9_CyanoAq,0.92,1112900,0,762221,0.7,molecules1
molecules1,180302_Smp_3430_B,I152.0567R0.9_CyanoAq,0.92,3008290,0,2077602,0.7,molecules1
molecules1,180302_Smp_3430_C,I152.0567R0.9_CyanoAq,0.92,2314239,0,1538917,0.8,molecules1
molecules1,180716_Blk_Blk0p2_1,I252.1093R1.15_CyanoAq,1.08,0,0,0,#N/A,molecules1
molecules1,170413_Smp_KM1513-15m_A,I252.1093R1.15_CyanoAq,1.19,4314961,55427,1729736,0.3,molecules1
molecules1,180716_Smp_S7E41D30_1,I252.1093R1.15_CyanoAq,1.18,3167056,0,1447926,0,molecules1
molecules1,170828_Blk_MediaBlk_N,I252.1093R1.15_CyanoAq,1.17,0,0,0,#N/A,molecules1
molecules1,170828_Blk_MediaBlk_O,I252.1093R1.15_CyanoAq,1.15,0,0,0,#N/A,molecules1
molecules1,170828_Smp_1314_A,I252.1093R1.15_CyanoAq,1.15,324476,0,134199,-0.8,molecules1
molecules1,170828_Smp_1314_B,I252.1093R1.15_CyanoAq,1.15,282242,0,111110,-0.9,molecules1
molecules1,170828_Smp_1314_C,I252.1093R1.15_CyanoAq,1.16,287645,0,101972,-0.4,molecules1
molecules1,170828_Smp_1545_A,I252.1093R1.15_CyanoAq,1.15,52828,0,25073,-1.1,molecules1
molecules1,170828_Smp_1545_B,I252.1093R1.15_CyanoAq,1.15,5419,0,6949,-0.4,molecules1
molecules1,170828_Smp_1545_C,I252.1093R1.15_CyanoAq,1.16,32848,0,24782,-0.5,molecules1
molecules1,170828_Blk_MediaBlk_71,I252.1093R1.15_CyanoAq,1.15,1413,0,2308,-0.5,molecules1
molecules1,170828_Smp_1771_A,I252.1093R1.15_CyanoAq,1.15,88504,0,49057,-1.5,molecules1
molecules1,170828_Smp_1771_B,I252.1093R1.15_CyanoAq,1.15,134226,0,66890,-0.4,molecules1
molecules1,170828_Smp_1771_C,I252.1093R1.15_CyanoAq,1.15,99521,0,44321,-1.2,molecules1
molecules1,170828_Blk_MediaBlk_21,I252.1093R1.15_CyanoAq,1.19,0,0,0,#N/A,molecules1
molecules1,170828_Smp_2021_A,I252.1093R1.15_CyanoAq,1.15,98990,0,61828,-0.3,molecules1
molecules1,170828_Smp_2021_B,I252.1093R1.15_CyanoAq,1.17,46272,0,32128,-0.5,molecules1
molecules1,170828_Smp_2021_C,I252.1093R1.15_CyanoAq,1.15,92612,0,42044,-0.9,molecules1
molecules1,170828_Blk_MediaBlk_49,I252.1093R1.15_CyanoAq,1.16,1509,0,2285,-0.6,molecules1
molecules1,170828_Smp_449_A,I252.1093R1.15_CyanoAq,1.15,597366,0,231226,-1,molecules1
molecules1,170828_Smp_449_B,I252.1093R1.15_CyanoAq,1.15,1048984,0,374681,-1.1,molecules1
molecules1,170828_Smp_449_C,I252.1093R1.15_CyanoAq,1.15,891958,0,373738,-1.3,molecules1
molecules1,180302_Blk_MediaBlk_3430,I252.1093R1.15_CyanoAq,1.1,6379,0,10841,-4.2,molecules1
molecules1,180302_Smp_3430_A,I252.1093R1.15_CyanoAq,1.18,21794,0,13276,0.1,molecules1
molecules1,180302_Smp_3430_B,I252.1093R1.15_CyanoAq,1.17,154620,0,65042,0.3,molecules1
molecules1,180302_Smp_3430_C,I252.1093R1.15_CyanoAq,1.18,64149,0,29365,0,molecules1
molecules1,180716_Blk_Blk0p2_1,I261.1311R1.29_CyanoAq,1.31,1140316,0,502458,-1.1,molecules1
molecules1,170413_Smp_KM1513-15m_A,I261.1311R1.29_CyanoAq,1.33,8523734,0,3674310,0.2,molecules1
molecules1,180716_Smp_S7E41D30_1,I261.1311R1.29_CyanoAq,1.32,2145588,0,912682,0.2,molecules1
molecules1,170828_Blk_MediaBlk_N,I261.1311R1.29_CyanoAq,1.29,1073740,0,457480,-0.8,molecules1
molecules1,170828_Blk_MediaBlk_O,I261.1311R1.29_CyanoAq,1.29,1196479,0,478531,-0.7,molecules1
molecules1,170828_Smp_1314_A,I261.1311R1.29_CyanoAq,1.29,1139182,0,477959,-1.2,molecules1
molecules1,170828_Smp_1314_B,I261.1311R1.29_CyanoAq,1.3,1494039,4595,629892,-0.8,molecules1
molecules1,170828_Smp_1314_C,I261.1311R1.29_CyanoAq,1.29,947765,0,398063,-0.8,molecules1
molecules1,170828_Smp_1545_A,I261.1311R1.29_CyanoAq,1.29,1423144,0,560595,-1,molecules1
molecules1,170828_Smp_1545_B,I261.1311R1.29_CyanoAq,1.3,1283811,0,534141,-0.9,molecules1
molecules1,170828_Smp_1545_C,I261.1311R1.29_CyanoAq,1.29,1325955,0,563170,-0.8,molecules1
molecules1,170828_Blk_MediaBlk_71,I261.1311R1.29_CyanoAq,1.29,1309114,0,587408,-1.1,molecules1
molecules1,170828_Smp_1771_A,I261.1311R1.29_CyanoAq,1.29,1806182,10220,763110,-0.9,molecules1
molecules1,170828_Smp_1771_B,I261.1311R1.29_CyanoAq,1.29,1625376,484,679783,-1.1,molecules1
molecules1,170828_Smp_1771_C,I261.1311R1.29_CyanoAq,1.29,1441963,1125,605321,-1.4,molecules1
molecules1,170828_Blk_MediaBlk_21,I261.1311R1.29_CyanoAq,1.29,1284503,6695,528225,-0.9,molecules1
molecules1,170828_Smp_2021_A,I261.1311R1.29_CyanoAq,1.3,1537548,0,665263,-1.2,molecules1
molecules1,170828_Smp_2021_B,I261.1311R1.29_CyanoAq,1.29,1525073,0,649849,-0.9,molecules1
molecules1,170828_Smp_2021_C,I261.1311R1.29_CyanoAq,1.3,1782669,0,724421,-0.8,molecules1
molecules1,170828_Blk_MediaBlk_49,I261.1311R1.29_CyanoAq,1.29,1283142,0,539216,-1,molecules1
molecules1,170828_Smp_449_A,I261.1311R1.29_CyanoAq,1.29,1186805,4934,495516,-1,molecules1
molecules1,170828_Smp_449_B,I261.1311R1.29_CyanoAq,1.29,1660021,0,659650,-1,molecules1
molecules1,170828_Smp_449_C,I261.1311R1.29_CyanoAq,1.3,1369418,0,569759,-1.3,molecules1
molecules1,180302_Blk_MediaBlk_3430,I261.1311R1.29_CyanoAq,1.31,3348468,0,1435873,-0.4,molecules1
molecules1,180302_Smp_3430_A,I261.1311R1.29_CyanoAq,1.31,3102731,26388,1280817,-0.3,molecules1
molecules1,180302_Smp_3430_B,I261.1311R1.29_CyanoAq,1.31,4271526,0,1816901,-0.1,molecules1
molecules1,180302_Smp_3430_C,I261.1311R1.29_CyanoAq,1.32,4753399,0,2096224,0.1,molecules1
molecules1,180716_Blk_Blk0p2_1,I221.0844R0.89_CyanoAq,0.91,0,0,0,#N/A,molecules1
molecules1,170413_Smp_KM1513-15m_A,I221.0844R0.89_CyanoAq,0.91,679715,0,407305,0.2,molecules1
molecules1,180716_Smp_S7E41D30_1,I221.0844R0.89_CyanoAq,0.91,2241850,0,1368305,0.3,molecules1
molecules1,170828_Blk_MediaBlk_N,I221.0844R0.89_CyanoAq,0.89,0,0,0,#N/A,molecules1
molecules1,170828_Blk_MediaBlk_O,I221.0844R0.89_CyanoAq,0.9,0,0,0,#N/A,molecules1
molecules1,170828_Smp_1314_A,I221.0844R0.89_CyanoAq,0.91,0,0,0,#N/A,molecules1
molecules1,170828_Smp_1314_B,I221.0844R0.89_CyanoAq,0.77,3477,0,6611,4.5,molecules1
molecules1,170828_Smp_1314_C,I221.0844R0.89_CyanoAq,11.1,1857,0,3274,-5.1,molecules1
molecules1,170828_Smp_1545_A,I221.0844R0.89_CyanoAq,2.58,1425,0,2160,-1,molecules1
molecules1,170828_Smp_1545_B,I221.0844R0.89_CyanoAq,10.05,1460,0,2796,-3.6,molecules1
molecules1,170828_Smp_1545_C,I221.0844R0.89_CyanoAq,8.38,1164,0,2253,-3.8,molecules1
molecules1,170828_Blk_MediaBlk_71,I221.0844R0.89_CyanoAq,0.89,1601,0,4461,10.1,molecules1
molecules1,170828_Smp_1771_A,I221.0844R0.89_CyanoAq,0.92,5997,0,12080,8.3,molecules1
molecules1,170828_Smp_1771_B,I221.0844R0.89_CyanoAq,0.97,0,0,0,#N/A,molecules1
molecules1,170828_Smp_1771_C,I221.0844R0.89_CyanoAq,0.77,2194,0,5188,2.2,molecules1
molecules1,170828_Blk_MediaBlk_21,I221.0844R0.89_CyanoAq,0.85,0,0,0,#N/A,molecules1
molecules1,170828_Smp_2021_A,I221.0844R0.89_CyanoAq,0.89,69823032,216821,47306908,-1.4,molecules1
molecules1,170828_Smp_2021_B,I221.0844R0.89_CyanoAq,0.89,65256556,1684973,49496596,-1.5,molecules1
molecules1,170828_Smp_2021_C,I221.0844R0.89_CyanoAq,0.89,27242936,756986,20866734,-1.3,molecules1
molecules1,170828_Blk_MediaBlk_49,I221.0844R0.89_CyanoAq,0.77,2107,0,5187,9.6,molecules1
molecules1,170828_Smp_449_A,I221.0844R0.89_CyanoAq,0.88,3709,0,7168,-0.6,molecules1
molecules1,170828_Smp_449_B,I221.0844R0.89_CyanoAq,0.88,2463,0,4725,-0.7,molecules1
molecules1,170828_Smp_449_C,I221.0844R0.89_CyanoAq,0.89,3388,0,7642,-0.5,molecules1
molecules1,180302_Blk_MediaBlk_3430,I221.0844R0.89_CyanoAq,0.9,0,0,0,#N/A,molecules1
molecules1,180302_Smp_3430_A,I221.0844R0.89_CyanoAq,0.91,5999,0,12014,-0.4,molecules1
molecules1,180302_Smp_3430_B,I221.0844R0.89_CyanoAq,0.91,4115,0,12921,-0.8,molecules1
molecules1,180302_Smp_3430_C,I221.0844R0.89_CyanoAq,0.77,5387,0,17267,-0.9,molecules1
molecules1,180716_Blk_Blk0p2_1,I271.1291R0.87_CyanoAq,0.89,0,0,0,#N/A,molecules1
molecules1,170413_Smp_KM1513-15m_A,I271.1291R0.87_CyanoAq,0.91,455759,0,406980,0.3,molecules1
molecules1,180716_Smp_S7E41D30_1,I271.1291R0.87_CyanoAq,0.89,896244,0,940837,0.1,molecules1
molecules1,170828_Blk_MediaBlk_N,I271.1291R0.87_CyanoAq,0.86,0,0,0,#N/A,molecules1
molecules1,170828_Blk_MediaBlk_O,I271.1291R0.87_CyanoAq,0.89,0,0,0,#N/A,molecules1
molecules1,170828_Smp_1314_A,I271.1291R0.87_CyanoAq,9.36,1369,0,2862,4.2,molecules1
molecules1,170828_Smp_1314_B,I271.1291R0.87_CyanoAq,18,3087,0,5552,1.5,molecules1
molecules1,170828_Smp_1314_C,I271.1291R0.87_CyanoAq,18,5637,0,9828,2,molecules1
molecules1,170828_Smp_1545_A,I271.1291R0.87_CyanoAq,17.98,8926,0,8547,2.8,molecules1
molecules1,170828_Smp_1545_B,I271.1291R0.87_CyanoAq,0.41,6023,0,11981,1.8,molecules1
molecules1,170828_Smp_1545_C,I271.1291R0.87_CyanoAq,0.41,7060,0,13943,3.3,molecules1
molecules1,170828_Blk_MediaBlk_71,I271.1291R0.87_CyanoAq,8.96,11564,0,6846,4.2,molecules1
molecules1,170828_Smp_1771_A,I271.1291R0.87_CyanoAq,8.97,16227,0,11334,4.1,molecules1
molecules1,170828_Smp_1771_B,I271.1291R0.87_CyanoAq,8.97,11389,0,13942,4,molecules1
molecules1,170828_Smp_1771_C,I271.1291R0.87_CyanoAq,8.97,12719,0,11909,4.6,molecules1
molecules1,170828_Blk_MediaBlk_21,I271.1291R0.87_CyanoAq,0.89,0,0,0,#N/A,molecules1
molecules1,170828_Smp_2021_A,I271.1291R0.87_CyanoAq,0.9,94105,0,97030,-1.1,molecules1
molecules1,170828_Smp_2021_B,I271.1291R0.87_CyanoAq,0.9,150564,0,150454,-1.5,molecules1
molecules1,170828_Smp_2021_C,I271.1291R0.87_CyanoAq,0.9,64966,0,60558,-1,molecules1
molecules1,170828_Blk_MediaBlk_49,I271.1291R0.87_CyanoAq,0.93,0,0,0,#N/A,molecules1
molecules1,170828_Smp_449_A,I271.1291R0.87_CyanoAq,0.9,86481,0,70073,-0.5,molecules1
molecules1,170828_Smp_449_B,I271.1291R0.87_CyanoAq,0.9,125660,0,83982,-1.2,molecules1
molecules1,170828_Smp_449_C,I271.1291R0.87_CyanoAq,0.9,115136,0,92467,-1.1,molecules1
molecules1,180302_Blk_MediaBlk_3430,I271.1291R0.87_CyanoAq,8.99,95197,0,39905,5.1,molecules1
molecules1,180302_Smp_3430_A,I271.1291R0.87_CyanoAq,8.98,96777,0,39481,5.6,molecules1
molecules1,180302_Smp_3430_B,I271.1291R0.87_CyanoAq,8.97,81779,0,39021,5.6,molecules1
molecules1,180302_Smp_3430_C,I271.1291R0.87_CyanoAq,8.98,93276,0,40950,5.7,molecules1
molecules1,180716_Blk_Blk0p2_1,I305.1573R1.6_CyanoAq,1.63,163316,0,61221,-1.2,molecules1
molecules1,170413_Smp_KM1513-15m_A,I305.1573R1.6_CyanoAq,1.63,3156448,41881,1125481,-0.1,molecules1
molecules1,180716_Smp_S7E41D30_1,I305.1573R1.6_CyanoAq,1.64,748694,9315,283301,0.2,molecules1
molecules1,170828_Blk_MediaBlk_N,I305.1573R1.6_CyanoAq,1.61,314328,0,129092,-0.8,molecules1
molecules1,170828_Blk_MediaBlk_O,I305.1573R1.6_CyanoAq,1.61,303648,0,121339,-0.8,molecules1
molecules1,170828_Smp_1314_A,I305.1573R1.6_CyanoAq,1.61,320691,0,115070,-1.1,molecules1
molecules1,170828_Smp_1314_B,I305.1573R1.6_CyanoAq,1.61,457471,0,163761,-1,molecules1
molecules1,170828_Smp_1314_C,I305.1573R1.6_CyanoAq,1.62,264768,0,101954,-1,molecules1
molecules1,170828_Smp_1545_A,I305.1573R1.6_CyanoAq,1.61,402077,0,148153,-1.1,molecules1
molecules1,170828_Smp_1545_B,I305.1573R1.6_CyanoAq,1.62,368202,0,126899,-1.2,molecules1
molecules1,170828_Smp_1545_C,I305.1573R1.6_CyanoAq,1.61,355041,0,122017,-1,molecules1
molecules1,170828_Blk_MediaBlk_71,I305.1573R1.6_CyanoAq,1.61,559703,0,214181,-0.8,molecules1
molecules1,170828_Smp_1771_A,I305.1573R1.6_CyanoAq,1.61,605545,0,237119,-1,molecules1
molecules1,170828_Smp_1771_B,I305.1573R1.6_CyanoAq,1.61,706494,0,240684,-1.1,molecules1
molecules1,170828_Smp_1771_C,I305.1573R1.6_CyanoAq,1.62,729621,0,258483,-1.2,molecules1
molecules1,170828_Blk_MediaBlk_21,I305.1573R1.6_CyanoAq,1.61,474681,0,174039,-1,molecules1
molecules1,170828_Smp_2021_A,I305.1573R1.6_CyanoAq,1.62,745325,0,259745,-0.9,molecules1
molecules1,170828_Smp_2021_B,I305.1573R1.6_CyanoAq,1.62,740635,0,276566,-0.6,molecules1
molecules1,170828_Smp_2021_C,I305.1573R1.6_CyanoAq,1.63,723671,0,255385,-0.9,molecules1
molecules1,170828_Blk_MediaBlk_49,I305.1573R1.6_CyanoAq,1.62,452247,0,155865,-0.9,molecules1
molecules1,170828_Smp_449_A,I305.1573R1.6_CyanoAq,1.62,525622,0,191278,-0.8,molecules1
molecules1,170828_Smp_449_B,I305.1573R1.6_CyanoAq,1.61,625138,0,234512,-1,molecules1
molecules1,170828_Smp_449_C,I305.1573R1.6_CyanoAq,1.62,518690,0,183923,-1.3,molecules1
