Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
molecules1,161107_Smp_Tp_F,I126.904R4.8_HILICNeg,4.21,66106532,217307,5615594,-0.3,molecules1
molecules1,180709_Blk_Blk0p2_2,I146.045R12.11_HILICNeg,12.55,841338,0,161618,0.4,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I146.045R12.11_HILICNeg,11.82,636305,12078755,200791,6.4,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I146.045R12.11_HILICNeg,12.12,3695225,15051960,273560,6.3,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I146.045R12.11_HILICNeg,11.89,1896425,20426866,208072,5.7,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I146.045R12.11_HILICNeg,12.18,4045027,13451708,426387,5.5,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I146.045R12.11_HILICNeg,12.04,2854787,17400990,281181,6.1,molecules1
molecules1,170410_Smp_KM1513-15m_A,I146.045R12.11_HILICNeg,12.23,464086496,6774343,56264092,-0.8,molecules1
molecules1,180702_Smp_S7E41D30_1,I146.045R12.11_HILICNeg,12.55,158998032,1689216,18839038,0.9,molecules1
molecules1,161107_Smp_2090_A,I146.045R12.11_HILICNeg,11.99,50882064,12672472,4839973,-0.2,molecules1
molecules1,161107_Smp_2090_B,I146.045R12.11_HILICNeg,11.99,127721304,13583924,6621951,0,molecules1
molecules1,161107_Smp_2090_C,I146.045R12.11_HILICNeg,11.99,88956424,13493672,7926048,-0.3,molecules1
molecules1,161107_Smp_371_A,I146.045R12.11_HILICNeg,11.84,104533656,12928797,9553941,-0.4,molecules1
molecules1,161107_Smp_371_B,I146.045R12.11_HILICNeg,11.82,111798760,10991750,10547529,0,molecules1
molecules1,161107_Smp_371_C,I146.045R12.11_HILICNeg,11.81,81551848,9888607,8043804,-0.1,molecules1
molecules1,161107_Smp_Cy_A,I146.045R12.11_HILICNeg,12.01,1064222464,27229496,87708208,-0.3,molecules1
molecules1,161107_Smp_Cy_B,I146.045R12.11_HILICNeg,12.03,982119040,29416394,83976304,-0.4,molecules1
molecules1,161107_Smp_Cy_C,I146.045R12.11_HILICNeg,12.01,1096115584,33865976,93687400,-0.4,molecules1
molecules1,161107_Smp_To_A,I146.045R12.11_HILICNeg,12.04,1811204352,30254872,150020080,-1,molecules1
molecules1,161107_Smp_To_B,I146.045R12.11_HILICNeg,12.03,1768174208,35288168,142403488,-0.5,molecules1
molecules1,161107_Smp_To_C,I146.045R12.11_HILICNeg,12.04,1780803456,34973004,139517392,-0.5,molecules1
molecules1,161107_Smp_Tp_A,I146.045R12.11_HILICNeg,11.89,1308788096,24458330,106517008,-0.5,molecules1
molecules1,161107_Smp_Tp_E,I146.045R12.11_HILICNeg,11.86,718799104,19928000,58151844,-0.4,molecules1
molecules1,161107_Smp_Tp_F,I146.045R12.11_HILICNeg,11.89,743695488,16266923,62510120,-0.5,molecules1
molecules1,180709_Blk_Blk0p2_2,I317.0553R12.1_HILICNeg,11.73,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I317.0553R12.1_HILICNeg,11.55,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I317.0553R12.1_HILICNeg,11.62,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I317.0553R12.1_HILICNeg,11.65,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I317.0553R12.1_HILICNeg,11.64,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I317.0553R12.1_HILICNeg,11.65,0,0,0,#N/A,molecules1
molecules1,170410_Smp_KM1513-15m_A,I317.0553R12.1_HILICNeg,12.06,345384608,3471614,30656906,-0.7,molecules1
molecules1,180702_Smp_S7E41D30_1,I317.0553R12.1_HILICNeg,12.57,102218136,1416191,13702323,0.3,molecules1
molecules1,161107_Smp_2090_A,I317.0553R12.1_HILICNeg,11.95,13459635,0,1614259,-0.3,molecules1
molecules1,161107_Smp_2090_B,I317.0553R12.1_HILICNeg,11.98,72898192,0,5063266,-0.4,molecules1
molecules1,161107_Smp_2090_C,I317.0553R12.1_HILICNeg,11.99,11693039,0,1542432,-0.8,molecules1
molecules1,161107_Smp_371_A,I317.0553R12.1_HILICNeg,11.82,15247793,0,1630218,-0.9,molecules1
molecules1,161107_Smp_371_B,I317.0553R12.1_HILICNeg,11.78,18975006,0,2289910,-0.4,molecules1
molecules1,161107_Smp_371_C,I317.0553R12.1_HILICNeg,11.75,11907517,0,1251109,-0.3,molecules1
molecules1,161107_Smp_Cy_A,I317.0553R12.1_HILICNeg,11.98,39237276,0,4356282,-0.2,molecules1
molecules1,161107_Smp_Cy_B,I317.0553R12.1_HILICNeg,11.95,31023258,0,3275217,-0.2,molecules1
molecules1,161107_Smp_Cy_C,I317.0553R12.1_HILICNeg,11.95,34918104,0,3405387,-0.2,molecules1
molecules1,161107_Smp_To_A,I317.0553R12.1_HILICNeg,11.99,382471872,3914117,37766344,-1.1,molecules1
molecules1,161107_Smp_To_B,I317.0553R12.1_HILICNeg,11.99,368149952,1085891,41546472,-0.6,molecules1
molecules1,161107_Smp_To_C,I317.0553R12.1_HILICNeg,11.99,280320928,1853306,30045470,-0.5,molecules1
molecules1,161107_Smp_Tp_A,I317.0553R12.1_HILICNeg,11.84,152958096,0,14573134,-0.4,molecules1
molecules1,161107_Smp_Tp_E,I317.0553R12.1_HILICNeg,11.79,97286640,0,9787341,-0.5,molecules1
molecules1,161107_Smp_Tp_F,I317.0553R12.1_HILICNeg,11.84,120096920,0,12089258,-0.7,molecules1
molecules1,180709_Blk_Blk0p2_2,I267.0726R11.17_HILICNeg,11.92,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I267.0726R11.17_HILICNeg,11.86,629643,0,69357,4.4,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I267.0726R11.17_HILICNeg,12.13,453487,0,54282,4,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I267.0726R11.17_HILICNeg,11.67,188974,859344,34952,6.1,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I267.0726R11.17_HILICNeg,12.63,1063358,0,85539,4,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I267.0726R11.17_HILICNeg,12.17,793847,0,65565,5.4,molecules1
molecules1,170410_Smp_KM1513-15m_A,I267.0726R11.17_HILICNeg,11.3,517322656,3252136,58198672,-1,molecules1
molecules1,180702_Smp_S7E41D30_1,I267.0726R11.17_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_2090_A,I267.0726R11.17_HILICNeg,11.98,3001644,0,284898,2.8,molecules1
molecules1,161107_Smp_2090_B,I267.0726R11.17_HILICNeg,11.84,6445219,0,342577,1.2,molecules1
molecules1,161107_Smp_2090_C,I267.0726R11.17_HILICNeg,12.03,2891216,0,300517,1.1,molecules1
molecules1,161107_Smp_371_A,I267.0726R11.17_HILICNeg,11.87,2397536,0,235698,1.3,molecules1
molecules1,161107_Smp_371_B,I267.0726R11.17_HILICNeg,11.85,2782536,309058,251571,2,molecules1
molecules1,161107_Smp_371_C,I267.0726R11.17_HILICNeg,11.78,1816870,0,207626,1.5,molecules1
molecules1,161107_Smp_Cy_A,I267.0726R11.17_HILICNeg,24.8,3332955,963573,213514,5.6,molecules1
molecules1,161107_Smp_Cy_B,I267.0726R11.17_HILICNeg,21.62,3011388,0,294089,5.5,molecules1
molecules1,161107_Smp_Cy_C,I267.0726R11.17_HILICNeg,19.93,2505988,0,221836,5.4,molecules1
molecules1,161107_Smp_To_A,I267.0726R11.17_HILICNeg,8.06,9762136,0,575034,3.8,molecules1
molecules1,161107_Smp_To_B,I267.0726R11.17_HILICNeg,7.98,8197451,0,447823,4.4,molecules1
molecules1,161107_Smp_To_C,I267.0726R11.17_HILICNeg,23.05,6731385,0,281172,5.5,molecules1
molecules1,161107_Smp_Tp_A,I267.0726R11.17_HILICNeg,24.86,2200784,0,169968,4.4,molecules1
molecules1,161107_Smp_Tp_E,I267.0726R11.17_HILICNeg,7.95,1834113,0,158981,5.2,molecules1
molecules1,161107_Smp_Tp_F,I267.0726R11.17_HILICNeg,20.96,1503680,1440436,172044,5,molecules1
molecules1,180709_Blk_Blk0p2_2,I244.0828R9.94_HILICNeg,21.97,232389,0,185891,3.9,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I244.0828R9.94_HILICNeg,24.94,28287936,49283,1873660,4.5,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I244.0828R9.94_HILICNeg,24.94,17260350,0,1453676,5,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I244.0828R9.94_HILICNeg,24.77,30063020,0,1716251,4.6,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I244.0828R9.94_HILICNeg,24.44,79831136,0,1579424,4.5,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I244.0828R9.94_HILICNeg,24.8,35243340,0,1612537,4.8,molecules1
molecules1,170410_Smp_KM1513-15m_A,I244.0828R9.94_HILICNeg,10.69,175468464,5686526,15379566,-0.5,molecules1
molecules1,180702_Smp_S7E41D30_1,I244.0828R9.94_HILICNeg,10.32,103806456,1355562,10807818,0.8,molecules1
molecules1,161107_Smp_2090_A,I244.0828R9.94_HILICNeg,24.53,99125608,0,1619293,5.2,molecules1
molecules1,161107_Smp_2090_B,I244.0828R9.94_HILICNeg,24.49,103357632,0,1817712,5.3,molecules1
molecules1,161107_Smp_2090_C,I244.0828R9.94_HILICNeg,24.94,23930666,0,1837659,4.9,molecules1
molecules1,161107_Smp_371_A,I244.0828R9.94_HILICNeg,24.84,33023244,0,1442344,5.2,molecules1
molecules1,161107_Smp_371_B,I244.0828R9.94_HILICNeg,24.95,28813440,0,1422168,5.2,molecules1
molecules1,161107_Smp_371_C,I244.0828R9.94_HILICNeg,14.5,38640536,14712678,817284,5.5,molecules1
molecules1,161107_Smp_Cy_A,I244.0828R9.94_HILICNeg,24.91,78694232,0,1521321,5.3,molecules1
molecules1,161107_Smp_Cy_B,I244.0828R9.94_HILICNeg,23.15,21296120,21155880,1182680,5.2,molecules1
molecules1,161107_Smp_Cy_C,I244.0828R9.94_HILICNeg,24.84,14227754,0,1522460,5.4,molecules1
molecules1,161107_Smp_To_A,I244.0828R9.94_HILICNeg,24.5,87121992,0,1630586,4.8,molecules1
molecules1,161107_Smp_To_B,I244.0828R9.94_HILICNeg,24.46,82591488,0,1629604,5,molecules1
molecules1,161107_Smp_To_C,I244.0828R9.94_HILICNeg,24.67,98675128,0,1769833,5.4,molecules1
molecules1,161107_Smp_Tp_A,I244.0828R9.94_HILICNeg,24.86,34041284,0,1597849,5,molecules1
molecules1,161107_Smp_Tp_E,I244.0828R9.94_HILICNeg,24.74,35907616,0,1421028,5,molecules1
molecules1,161107_Smp_Tp_F,I244.0828R9.94_HILICNeg,24.88,45499868,0,1415058,4.9,molecules1
molecules1,180709_Blk_Blk0p2_2,I124.0064R10.88_HILICNeg,11.49,57659,0,47578,-0.4,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I124.0064R10.88_HILICNeg,11.87,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I124.0064R10.88_HILICNeg,11.9,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I124.0064R10.88_HILICNeg,10.74,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I124.0064R10.88_HILICNeg,11.84,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I124.0064R10.88_HILICNeg,10.52,0,0,0,#N/A,molecules1
molecules1,170410_Smp_KM1513-15m_A,I124.0064R10.88_HILICNeg,11.1,79724208,0,11848153,-1,molecules1
molecules1,180702_Smp_S7E41D30_1,I124.0064R10.88_HILICNeg,11.47,397584832,0,19832832,0.5,molecules1
molecules1,161107_Smp_2090_A,I124.0064R10.88_HILICNeg,10.57,350036,0,73795,-0.4,molecules1
molecules1,161107_Smp_2090_B,I124.0064R10.88_HILICNeg,10.61,695358,0,149732,-0.8,molecules1
molecules1,161107_Smp_2090_C,I124.0064R10.88_HILICNeg,10.63,1315363,0,208655,-0.9,molecules1
molecules1,161107_Smp_371_A,I124.0064R10.88_HILICNeg,10.38,1273232,0,201686,-1.1,molecules1
molecules1,161107_Smp_371_B,I124.0064R10.88_HILICNeg,10.41,1275426,0,174120,-0.7,molecules1
molecules1,161107_Smp_371_C,I124.0064R10.88_HILICNeg,10.37,1087281,0,185496,-1.1,molecules1
molecules1,161107_Smp_Cy_A,I124.0064R10.88_HILICNeg,10.69,6287835,0,789082,-0.7,molecules1
molecules1,161107_Smp_Cy_B,I124.0064R10.88_HILICNeg,10.68,5213960,0,667986,-0.6,molecules1
molecules1,161107_Smp_Cy_C,I124.0064R10.88_HILICNeg,10.71,6655971,0,860096,-0.7,molecules1
molecules1,161107_Smp_To_A,I124.0064R10.88_HILICNeg,4.04,62305,0,16979,-1,molecules1
molecules1,161107_Smp_To_B,I124.0064R10.88_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_To_C,I124.0064R10.88_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_Tp_A,I124.0064R10.88_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_Tp_E,I124.0064R10.88_HILICNeg,3.96,50966,0,28970,-1,molecules1
molecules1,161107_Smp_Tp_F,I124.0064R10.88_HILICNeg,18.01,36137,0,37210,-7.8,molecules1
molecules1,180709_Blk_Blk0p2_2,I150.0413R8.14_HILICNeg,6.49,44943,0,38518,-2.5,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I150.0413R8.14_HILICNeg,9.03,1324896,65706,73508,-0.9,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I150.0413R8.14_HILICNeg,8.71,808212,0,50663,-0.3,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I150.0413R8.14_HILICNeg,9.14,771741,0,58855,0.4,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I150.0413R8.14_HILICNeg,8.65,545925,517220,37036,-0.7,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I150.0413R8.14_HILICNeg,8.69,555117,261893,80650,0.1,molecules1
molecules1,170410_Smp_KM1513-15m_A,I150.0413R8.14_HILICNeg,8.71,159402128,741477,12886241,-0.9,molecules1
molecules1,180702_Smp_S7E41D30_1,I150.0413R8.14_HILICNeg,8.4,51161120,0,4551224,0.8,molecules1
molecules1,161107_Smp_2090_A,I150.0413R8.14_HILICNeg,24.84,1586475,0,205199,-0.6,molecules1
molecules1,161107_Smp_2090_B,I150.0413R8.14_HILICNeg,19.9,2252030,0,171249,-0.6,molecules1
molecules1,161107_Smp_2090_C,I150.0413R8.14_HILICNeg,21.09,2208529,351279,285674,0.4,molecules1
molecules1,161107_Smp_371_A,I150.0413R8.14_HILICNeg,22.36,1352701,0,225243,-0.7,molecules1
molecules1,161107_Smp_371_B,I150.0413R8.14_HILICNeg,22.81,1503861,0,251485,0.3,molecules1
molecules1,161107_Smp_371_C,I150.0413R8.14_HILICNeg,23.3,1341627,0,160191,0.1,molecules1
molecules1,161107_Smp_Cy_A,I150.0413R8.14_HILICNeg,19.06,1844402,105427,201902,0.4,molecules1
molecules1,161107_Smp_Cy_B,I150.0413R8.14_HILICNeg,24.69,1725749,0,268535,0.3,molecules1
molecules1,161107_Smp_Cy_C,I150.0413R8.14_HILICNeg,22.58,1749887,3051,340555,-0.8,molecules1
molecules1,161107_Smp_To_A,I150.0413R8.14_HILICNeg,21.88,2956708,0,225424,-0.2,molecules1
molecules1,161107_Smp_To_B,I150.0413R8.14_HILICNeg,19.68,1934802,0,179759,-0.7,molecules1
molecules1,161107_Smp_To_C,I150.0413R8.14_HILICNeg,20.71,2733113,0,260649,-0.7,molecules1
molecules1,161107_Smp_Tp_A,I150.0413R8.14_HILICNeg,8.67,2905633,0,244860,-0.8,molecules1
molecules1,161107_Smp_Tp_E,I150.0413R8.14_HILICNeg,16.37,1440618,54633,222301,0.3,molecules1
molecules1,161107_Smp_Tp_F,I150.0413R8.14_HILICNeg,8.7,2055947,502298,254425,-1,molecules1
molecules1,180709_Blk_Blk0p2_2,I167.0204R10.56_HILICNeg,21.97,30242,0,24191,-1.7,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I167.0204R10.56_HILICNeg,21.99,1389810,159733,252260,-0.5,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I167.0204R10.56_HILICNeg,2.49,22865130,102943,4330014,-6.3,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I167.0204R10.56_HILICNeg,2.51,19583388,88296,3735177,-6.5,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I167.0204R10.56_HILICNeg,22.36,2707852,827606,200044,-1,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I167.0204R10.56_HILICNeg,20.36,1413228,469168,152072,-0.5,molecules1
molecules1,170410_Smp_KM1513-15m_A,I167.0204R10.56_HILICNeg,10.89,30031414,383835,4573721,-0.9,molecules1
molecules1,180702_Smp_S7E41D30_1,I167.0204R10.56_HILICNeg,10.85,519412,0,87793,0.4,molecules1
molecules1,161107_Smp_2090_A,I167.0204R10.56_HILICNeg,20.71,2572146,0,233336,-0.6,molecules1
molecules1,161107_Smp_2090_B,I167.0204R10.56_HILICNeg,16.61,1969624,0,160012,-0.3,molecules1
molecules1,161107_Smp_2090_C,I167.0204R10.56_HILICNeg,23.45,1844053,0,242202,-0.6,molecules1
molecules1,161107_Smp_371_A,I167.0204R10.56_HILICNeg,24.24,1895957,0,173992,-0.2,molecules1
molecules1,161107_Smp_371_B,I167.0204R10.56_HILICNeg,22.67,2161461,485436,191478,-0.6,molecules1
molecules1,161107_Smp_371_C,I167.0204R10.56_HILICNeg,22.26,1489012,263868,197617,-0.4,molecules1
molecules1,161107_Smp_Cy_A,I167.0204R10.56_HILICNeg,23.23,4276848,0,278227,-0.5,molecules1
molecules1,161107_Smp_Cy_B,I167.0204R10.56_HILICNeg,24.81,2380896,0,213308,-0.5,molecules1
molecules1,161107_Smp_Cy_C,I167.0204R10.56_HILICNeg,23.26,2805879,282052,237994,-0.4,molecules1
molecules1,161107_Smp_To_A,I167.0204R10.56_HILICNeg,20.64,2242749,47198,273174,-1,molecules1
molecules1,161107_Smp_To_B,I167.0204R10.56_HILICNeg,24.88,1692681,0,222192,-0.3,molecules1
molecules1,161107_Smp_To_C,I167.0204R10.56_HILICNeg,2.49,9997052,0,1614753,-5.7,molecules1
molecules1,161107_Smp_Tp_A,I167.0204R10.56_HILICNeg,22.43,1656343,230389,173653,-0.5,molecules1
molecules1,161107_Smp_Tp_E,I167.0204R10.56_HILICNeg,23.61,1421378,84042,199997,-0.3,molecules1
molecules1,161107_Smp_Tp_F,I167.0204R10.56_HILICNeg,22.12,1775514,932064,214439,-1,molecules1
molecules1,180709_Blk_Blk0p2_2,I130.0864R6.66_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I130.0864R6.66_HILICNeg,7.5,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I130.0864R6.66_HILICNeg,7.84,22679,0,16414,0.6,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I130.0864R6.66_HILICNeg,7.41,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I130.0864R6.66_HILICNeg,6.83,15718,0,10987,-2.5,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I130.0864R6.66_HILICNeg,7.42,0,0,0,#N/A,molecules1
molecules1,170410_Smp_KM1513-15m_A,I130.0864R6.66_HILICNeg,7.57,56448464,0,2120839,-1,molecules1
molecules1,180702_Smp_S7E41D30_1,I130.0864R6.66_HILICNeg,7.01,180284896,0,6829585,0.7,molecules1
molecules1,161107_Smp_2090_A,I130.0864R6.66_HILICNeg,7.58,860037,0,127359,-0.7,molecules1
molecules1,161107_Smp_2090_B,I130.0864R6.66_HILICNeg,7.73,535696,0,48324,-0.4,molecules1
molecules1,161107_Smp_2090_C,I130.0864R6.66_HILICNeg,7.52,2783667,0,155288,-0.4,molecules1
molecules1,161107_Smp_371_A,I130.0864R6.66_HILICNeg,7.42,2009117,0,147763,-0.5,molecules1
molecules1,161107_Smp_371_B,I130.0864R6.66_HILICNeg,7.44,2347047,0,125796,-0.7,molecules1
molecules1,161107_Smp_371_C,I130.0864R6.66_HILICNeg,7.34,1876935,0,114392,-0.3,molecules1
molecules1,161107_Smp_Cy_A,I130.0864R6.66_HILICNeg,8.01,357290432,0,9159134,-0.5,molecules1
molecules1,161107_Smp_Cy_B,I130.0864R6.66_HILICNeg,7.96,185839504,23119416,7359457,-0.5,molecules1
molecules1,161107_Smp_Cy_C,I130.0864R6.66_HILICNeg,8.03,344387936,20626556,12392819,-0.4,molecules1
molecules1,161107_Smp_To_A,I130.0864R6.66_HILICNeg,7.96,181530816,665165,6516897,-1,molecules1
molecules1,161107_Smp_To_B,I130.0864R6.66_HILICNeg,8.03,145815536,3195491,5150113,-0.6,molecules1
molecules1,161107_Smp_To_C,I130.0864R6.66_HILICNeg,8.03,146668288,410813,5479867,-0.6,molecules1
molecules1,161107_Smp_Tp_A,I130.0864R6.66_HILICNeg,7.51,82707448,528684,4113878,-0.9,molecules1
molecules1,161107_Smp_Tp_E,I130.0864R6.66_HILICNeg,7.42,42157872,353810,2141331,-0.4,molecules1
molecules1,161107_Smp_Tp_F,I130.0864R6.66_HILICNeg,7.46,50863880,369943,2444112,-0.6,molecules1
molecules1,180709_Blk_Blk0p2_2,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomC,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomYBC,I298.957R7.41_HILICNeg,2.65,22957,0,16477,0.5,molecules1
molecules1,161107_Blk_MediaBlk_DiatomA,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomB,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170410_Smp_KM1513-15m_A,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,180702_Smp_S7E41D30_1,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_2090_A,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_2090_B,I298.957R7.41_HILICNeg,0.63,20962,0,21871,-7.4,molecules1
molecules1,161107_Smp_2090_C,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_371_A,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_371_B,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_371_C,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_Cy_A,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_Cy_B,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_Cy_C,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_To_A,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_To_B,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_To_C,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_Tp_A,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_Tp_E,I298.957R7.41_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Smp_Tp_F,I298.957R7.41_HILICNeg,14.98,28317,0,29259,7.5,molecules1
molecules1,180709_Blk_Blk0p2_2,I172.0067R5.44_HILICNeg,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
