Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
molecules1,170419_Std_4uM_StdsInH2O_2,Alanine,10.73,40532328,2262056,3176687,0.1,molecules1
molecules1,170821_Std_4uM-StdsInH2O_1,Alanine,10.89,32950462,1278256,2675669,0.3,molecules1
molecules1,170821_Std_4uM-StdsInH2O_2,Alanine,10.83,34332692,1484679,1950558,0.2,molecules1
molecules1,180227_Std_4uMStdsInH2O_1,Alanine,10.71,46064360,2150271,2557566,0.4,molecules1
molecules1,180227_Std_4uMStdsInH2O_1a,Alanine,10.65,54642580,2641225,2928386,-0.3,molecules1
molecules1,180227_Std_4uMStdsInH2O_2,Alanine,10.72,74853120,2868785,2195878,-0.5,molecules1
molecules1,180702_Std_4uMStdsMix1InH2O_1,Alanine,10.94,50812200,1182761,4809488,-0.5,molecules1
molecules1,180702_Std_4uMStdsMix1InH2O_2,Alanine,10.64,49261184,1949975,3348717,-0.3,molecules1
molecules1,180702_Std_4uMStdsMix1InMatrix_1,Alanine,11.03,58433216,0,6655913,-0.4,molecules1
molecules1,180702_Std_4uMStdsMix1InMatrix_2,Alanine,11.1,10092754,366158,1056901,-0.3,molecules1
molecules1,180702_Std_4uMStdsMix2InH2O_1,Alanine,10.84,423873,1051466,57644,-0.4,molecules1
molecules1,180702_Std_4uMStdsMix2InH2O_2,Alanine,10.61,527565,1271533,80790,-0.6,molecules1
molecules1,180702_Std_4uMStdsMix2InMatrix_1,Alanine,11.06,22954912,431827,2839190,-0.1,molecules1
molecules1,180702_Std_4uMStdsMix2InMatrix_2,Alanine,10.97,1458008,1515094,148009,-0.8,molecules1
molecules1,190715_Std_4uMStdsMix1InH2O_1,beta-Alanine,11.39,139903,252062,38106,-0.3,molecules1
molecules1,190715_Std_4uMStdsMix1InH2O_2,beta-Alanine,11.59,380072,297766,28463,-0.2,molecules1
molecules1,190715_Std_4uMStdsMix2InH2O_1,beta-Alanine,10.78,32566188,2294393,2630628,0.1,molecules1
molecules1,190715_Std_4uMStdsMix2InH2O_2,beta-Alanine,10.93,31184374,1618866,2600217,-0.1,molecules1
molecules1,190715_Std_4uMStdsMix1InMatrix_1,beta-Alanine,10.83,1990589,2218896,192234,-0.2,molecules1
molecules1,190715_Std_4uMStdsMix1InMatrix_2,beta-Alanine,10.96,2272426,1079908,184561,-0.1,molecules1
molecules1,190715_Std_4uMStdsMix2InMatrix_1,beta-Alanine,10.8,37196296,1704192,3047847,-0.3,molecules1
molecules1,190715_Std_4uMStdsMix2InMatrix_2,beta-Alanine,10.9,32027330,2701386,2986775,0,molecules1
molecules1,190715_Std_H2OinMatrix_1,beta-Alanine,10.77,4535329,1861540,255027,-0.3,molecules1
molecules1,190715_Std_H2OinMatrix_2,beta-Alanine,10.94,2312787,1269660,190047,-0.3,molecules1
molecules1,161107_Std_4uM_StdsInH2O_1,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Std_4uM_StdsInH2O_2,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Std_4uM_StdsInH2O_3,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Std_4uM_StdsInH2O_4,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161114_Std_4uM_StdsInH2O_1,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161114_Std_4uM_StdsInH2O_2,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170123_Std_4uM_StdsInH2O_1,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170123_Std_4uM_StdsInH2O_2,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170123_Std_4uM_StdsInH2O_3,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170213_Std_4uM_StdsInH2O_1,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170213_Std_4uM_StdsInH2O_2,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170213_Std_4uM_StdsInH2O_3,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170410_Std_4uM_StdsInH2O_1,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170410_Std_4uM_StdsInH2O_2,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170410_Std_4uM_StdsInH2O_3,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170419_Std_4uM_StdsInH2O_1,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170419_Std_4uM_StdsInH2O_2,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170821_Std_4uM-StdsInH2O_1,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170821_Std_4uM-StdsInH2O_2,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,180227_Std_4uMStdsInH2O_1,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,180227_Std_4uMStdsInH2O_1a,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,180227_Std_4uMStdsInH2O_2,beta-Alanine,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,180702_Std_4uMStdsMix1InH2O_1,beta-Alanine,11.45,177439,945755,30576,-0.3,molecules1
molecules1,180702_Std_4uMStdsMix1InH2O_2,beta-Alanine,11.56,53639,420359,11601,-0.5,molecules1
molecules1,180702_Std_4uMStdsMix1InMatrix_1,beta-Alanine,11.77,17557374,3178837,1512374,-0.5,molecules1
molecules1,180702_Std_4uMStdsMix1InMatrix_2,beta-Alanine,11.59,11259287,2352977,1100875,-0.1,molecules1
molecules1,180702_Std_4uMStdsMix2InH2O_1,beta-Alanine,11.66,66864088,2194007,6444540,-0.6,molecules1
molecules1,180702_Std_4uMStdsMix2InH2O_2,beta-Alanine,11.51,64863492,2211955,6303117,-0.5,molecules1
molecules1,180702_Std_4uMStdsMix2InMatrix_1,beta-Alanine,11.79,92917808,4424861,7723129,-0.2,molecules1
molecules1,180702_Std_4uMStdsMix2InMatrix_2,beta-Alanine,11.59,51526232,1114050,4654049,-0.6,molecules1
molecules1,190715_Std_4uMStdsMix1InH2O_1,Sarcosine,9.31,146748,1075135,28434,-0.7,molecules1
molecules1,190715_Std_4uMStdsMix1InH2O_2,Sarcosine,9.53,345783,975046,40091,-0.4,molecules1
molecules1,190715_Std_4uMStdsMix2InH2O_1,Sarcosine,9.41,82171864,3451845,6925541,-0.4,molecules1
molecules1,190715_Std_4uMStdsMix2InH2O_2,Sarcosine,9.55,69043248,2588019,5788107,0.2,molecules1
molecules1,190715_Std_4uMStdsMix1InMatrix_1,Sarcosine,9.46,1783294,1196524,160000,-0.8,molecules1
molecules1,190715_Std_4uMStdsMix1InMatrix_2,Sarcosine,9.59,1592435,870148,105547,-0.1,molecules1
molecules1,190715_Std_4uMStdsMix2InMatrix_1,Sarcosine,9.46,42943000,1502704,3224993,-0.8,molecules1
molecules1,190715_Std_4uMStdsMix2InMatrix_2,Sarcosine,9.62,29649966,2209219,2239948,-0.2,molecules1
molecules1,190715_Std_H2OinMatrix_1,Sarcosine,9.49,1392355,1172712,153295,-0.2,molecules1
molecules1,190715_Std_H2OinMatrix_2,Sarcosine,9.68,1144275,823492,93822,0,molecules1
molecules1,161107_Std_4uM_StdsInH2O_1,Sarcosine,10.51,54852564,1313885,5362054,-0.4,molecules1
molecules1,161107_Std_4uM_StdsInH2O_2,Sarcosine,10.53,91034720,1729664,9194937,-0.8,molecules1
molecules1,161107_Std_4uM_StdsInH2O_3,Sarcosine,10.51,92207448,2206886,8258265,-0.8,molecules1
molecules1,161107_Std_4uM_StdsInH2O_4,Sarcosine,10.45,94995624,1525759,8604218,-1.2,molecules1
molecules1,161114_Std_4uM_StdsInH2O_1,Sarcosine,10.56,68004544,350258,7056273,-0.4,molecules1
molecules1,161114_Std_4uM_StdsInH2O_2,Sarcosine,10.56,65287308,727846,6510466,-0.6,molecules1
molecules1,170123_Std_4uM_StdsInH2O_1,Sarcosine,10.54,65558132,958768,6479826,0.3,molecules1
molecules1,170123_Std_4uM_StdsInH2O_2,Sarcosine,10.52,71695384,1326631,7148126,-0.1,molecules1
molecules1,170123_Std_4uM_StdsInH2O_3,Sarcosine,10.5,119925600,1453147,11964439,0.1,molecules1
molecules1,170213_Std_4uM_StdsInH2O_1,Sarcosine,10.55,64523484,1830720,6328721,-0.4,molecules1
molecules1,170213_Std_4uM_StdsInH2O_2,Sarcosine,10.47,105990024,1245620,9475968,-1.7,molecules1
molecules1,170213_Std_4uM_StdsInH2O_3,Sarcosine,10.39,91796744,826972,6326220,-1.6,molecules1
molecules1,170410_Std_4uM_StdsInH2O_1,Sarcosine,10.61,71498936,1153130,6814264,0.5,molecules1
molecules1,170410_Std_4uM_StdsInH2O_2,Sarcosine,10.58,91099888,963242,8236153,0,molecules1
molecules1,170410_Std_4uM_StdsInH2O_3,Sarcosine,10.52,46396600,0,3668756,-0.4,molecules1
molecules1,170419_Std_4uM_StdsInH2O_1,Sarcosine,10,43144532,683287,4688316,0,molecules1
molecules1,170419_Std_4uM_StdsInH2O_2,Sarcosine,9.88,57451028,997756,6311779,0,molecules1
molecules1,170821_Std_4uM-StdsInH2O_1,Sarcosine,10.24,69700576,1405742,7270550,0.1,molecules1
molecules1,170821_Std_4uM-StdsInH2O_2,Sarcosine,10.03,70295584,1063017,7683704,0,molecules1
molecules1,180227_Std_4uMStdsInH2O_1,Sarcosine,10.02,84536712,1856824,5351005,0.4,molecules1
molecules1,180227_Std_4uMStdsInH2O_1a,Sarcosine,10,107251952,1428596,6709027,-0.5,molecules1
molecules1,180227_Std_4uMStdsInH2O_2,Sarcosine,9.86,164105632,1290106,10399072,-0.6,molecules1
molecules1,180702_Std_4uMStdsMix1InH2O_1,Sarcosine,10.31,544940,1068239,45635,-0.5,molecules1
molecules1,180702_Std_4uMStdsMix1InH2O_2,Sarcosine,10.18,223717,359196,36585,-0.6,molecules1
molecules1,180702_Std_4uMStdsMix1InMatrix_1,Sarcosine,10.51,8108654,0,977432,-0.5,molecules1
molecules1,180702_Std_4uMStdsMix1InMatrix_2,Sarcosine,10.46,5531327,989762,619140,-0.2,molecules1
molecules1,180702_Std_4uMStdsMix2InH2O_1,Sarcosine,10.33,134028936,2362653,15776437,-0.4,molecules1
molecules1,180702_Std_4uMStdsMix2InH2O_2,Sarcosine,10.12,131804616,2785244,15905576,-0.5,molecules1
molecules1,180702_Std_4uMStdsMix2InMatrix_1,Sarcosine,10.51,32212788,1152898,3969142,-0.3,molecules1
molecules1,180702_Std_4uMStdsMix2InMatrix_2,Sarcosine,10.48,24194060,748142,2560241,-0.8,molecules1
molecules1,190715_Std_4uMStdsMix1InH2O_1,Choline,11.25,945382080,15693032,53636336,-0.1,molecules1
molecules1,190715_Std_4uMStdsMix1InH2O_2,Choline,11.36,996390592,13754667,63929700,-0.2,molecules1
molecules1,190715_Std_4uMStdsMix2InH2O_1,Choline,11.22,143715936,2509671,8391355,0.2,molecules1
molecules1,190715_Std_4uMStdsMix2InH2O_2,Choline,11.41,174873712,2037100,10052016,0.4,molecules1
molecules1,190715_Std_4uMStdsMix1InMatrix_1,Choline,9.69,1198820864,58107,35688052,-0.4,molecules1
molecules1,190715_Std_4uMStdsMix1InMatrix_2,Choline,10,1184319360,48218280,29250892,0.1,molecules1
molecules1,190715_Std_4uMStdsMix2InMatrix_1,Choline,9.72,460938336,4885821,13364309,-0.4,molecules1
molecules1,190715_Std_4uMStdsMix2InMatrix_2,Choline,9.98,433813216,5359647,10457076,0.1,molecules1
molecules1,190715_Std_H2OinMatrix_1,Choline,9.7,305340192,56416,10077752,-0.1,molecules1
molecules1,190715_Std_H2OinMatrix_2,Choline,9.88,278761312,765262,13075120,0.1,molecules1
molecules1,161107_Std_4uM_StdsInH2O_1,Choline,13.13,3321900032,52410704,209530128,-0.7,molecules1
molecules1,161107_Std_4uM_StdsInH2O_2,Choline,14,3097422848,38606660,185318576,-1.2,molecules1
molecules1,161107_Std_4uM_StdsInH2O_3,Choline,14.32,3069329152,40033728,184999840,-1.2,molecules1
molecules1,161107_Std_4uM_StdsInH2O_4,Choline,14.81,2803784960,25914774,163073840,-1.5,molecules1
molecules1,161114_Std_4uM_StdsInH2O_1,Choline,12.85,3152516352,44875044,219131984,-0.7,molecules1
molecules1,161114_Std_4uM_StdsInH2O_2,Choline,12.87,3162478592,30908686,213659168,-1,molecules1
molecules1,170123_Std_4uM_StdsInH2O_1,Choline,12.85,3811496960,48165488,250368720,-0.4,molecules1
molecules1,170123_Std_4uM_StdsInH2O_2,Choline,12.91,3752323328,44500660,238886528,-0.5,molecules1
molecules1,170123_Std_4uM_StdsInH2O_3,Choline,13.39,4256107776,63016796,254071744,-0.8,molecules1
molecules1,170213_Std_4uM_StdsInH2O_1,Choline,13.52,2517221376,24802054,150500608,-0.9,molecules1
molecules1,170213_Std_4uM_StdsInH2O_2,Choline,14.27,3073432832,40449396,200271616,-1.9,molecules1
molecules1,170213_Std_4uM_StdsInH2O_3,Choline,14.94,3320178688,36434540,214769440,-1.9,molecules1
molecules1,170410_Std_4uM_StdsInH2O_1,Choline,13.8,2993398528,52791960,190227456,0,molecules1
molecules1,170410_Std_4uM_StdsInH2O_2,Choline,14.4,3125662464,42969156,199589440,-0.4,molecules1
molecules1,170410_Std_4uM_StdsInH2O_3,Choline,14.83,2835489536,36390208,176568368,-0.3,molecules1
molecules1,170419_Std_4uM_StdsInH2O_1,Choline,13.33,2820094208,26379022,154094816,-0.3,molecules1
molecules1,170419_Std_4uM_StdsInH2O_2,Choline,14.43,2532677888,28771200,142848752,-0.6,molecules1
molecules1,170821_Std_4uM-StdsInH2O_1,Choline,12.76,1564102016,25187056,89975696,-0.2,molecules1
molecules1,170821_Std_4uM-StdsInH2O_2,Choline,14.62,2294678016,30401412,105221320,-0.4,molecules1
molecules1,180227_Std_4uMStdsInH2O_1,Choline,12.26,1824955776,37989436,83535712,0.6,molecules1
molecules1,180227_Std_4uMStdsInH2O_1a,Choline,13.04,1809105280,36681488,67301752,-0.4,molecules1
molecules1,180227_Std_4uMStdsInH2O_2,Choline,14.54,1860081152,28274184,61030224,-0.8,molecules1
molecules1,180702_Std_4uMStdsMix1InH2O_1,Choline,12.68,1494079232,25798274,96100816,-0.6,molecules1
molecules1,180702_Std_4uMStdsMix1InH2O_2,Choline,14.78,1499641856,22845762,80342928,-0.3,molecules1
molecules1,180702_Std_4uMStdsMix1InMatrix_1,Choline,10.76,1136271616,12998964,257590816,-0.7,molecules1
molecules1,180702_Std_4uMStdsMix1InMatrix_2,Choline,10.98,805224960,12311462,265538064,-0.5,molecules1
molecules1,180702_Std_4uMStdsMix2InH2O_1,Choline,10.72,103010,441418,16879,-0.1,molecules1
molecules1,180702_Std_4uMStdsMix2InH2O_2,Choline,10.78,152930,237642,29668,0,molecules1
molecules1,180702_Std_4uMStdsMix2InMatrix_1,Choline,10.78,169904048,2167769,41866772,-0.2,molecules1
molecules1,180702_Std_4uMStdsMix2InMatrix_2,Choline,10.97,125888216,1279822,43191676,-0.6,molecules1
molecules1,190715_Std_4uMStdsMix1InH2O_1,Serine,11.12,8972048,0,579141,-1.4,molecules1
molecules1,190715_Std_4uMStdsMix1InH2O_2,Serine,11.24,6807953,0,472958,-1.6,molecules1
molecules1,190715_Std_4uMStdsMix2InH2O_1,Serine,11.8,0,0,0,#N/A,molecules1
molecules1,190715_Std_4uMStdsMix2InH2O_2,Serine,11.6,15677,0,10988,-0.3,molecules1
molecules1,190715_Std_4uMStdsMix1InMatrix_1,Serine,11.12,10632249,0,800278,-1.6,molecules1
molecules1,190715_Std_4uMStdsMix1InMatrix_2,Serine,11.23,8062488,0,698260,-1.2,molecules1
molecules1,190715_Std_4uMStdsMix2InMatrix_1,Serine,11.1,2099189,0,181036,-1.7,molecules1
molecules1,190715_Std_4uMStdsMix2InMatrix_2,Serine,11.18,1570289,0,138519,-0.9,molecules1
molecules1,190715_Std_H2OinMatrix_1,Serine,11.09,2094805,0,191500,-1.2,molecules1
molecules1,190715_Std_H2OinMatrix_2,Serine,11.29,1439855,0,127686,-1.3,molecules1
molecules1,161107_Std_4uM_StdsInH2O_1,Serine,11.96,1889245,0,125572,-1.7,molecules1
molecules1,161107_Std_4uM_StdsInH2O_2,Serine,11.68,2623802,0,175199,-2.2,molecules1
molecules1,161107_Std_4uM_StdsInH2O_3,Serine,11.61,2869129,0,179957,-2,molecules1
molecules1,161107_Std_4uM_StdsInH2O_4,Serine,11.46,3536499,0,191887,-2.6,molecules1
molecules1,161114_Std_4uM_StdsInH2O_1,Serine,12.03,2786109,0,176673,-1.7,molecules1
molecules1,161114_Std_4uM_StdsInH2O_2,Serine,11.96,2960221,1320,204466,-1.9,molecules1
molecules1,170123_Std_4uM_StdsInH2O_1,Serine,11.84,2601404,0,175011,-0.9,molecules1
molecules1,170123_Std_4uM_StdsInH2O_2,Serine,11.98,2803917,0,187961,-1.1,molecules1
molecules1,170123_Std_4uM_StdsInH2O_3,Serine,11.76,5492086,0,319747,-1,molecules1
molecules1,170213_Std_4uM_StdsInH2O_1,Serine,11.71,4376440,0,274430,-2.1,molecules1
molecules1,170213_Std_4uM_StdsInH2O_2,Serine,11.48,7189629,0,413070,-3.2,molecules1
molecules1,170213_Std_4uM_StdsInH2O_3,Serine,11.14,5172986,0,279686,-3.6,molecules1
molecules1,170410_Std_4uM_StdsInH2O_1,Serine,12.01,4754596,32652,297578,-1,molecules1
molecules1,170410_Std_4uM_StdsInH2O_2,Serine,11.89,6126871,13641,405495,-1,molecules1
molecules1,170410_Std_4uM_StdsInH2O_3,Serine,11.79,2502614,0,147419,-1.7,molecules1
molecules1,170419_Std_4uM_StdsInH2O_1,Serine,11.37,1272245,0,99460,-1.4,molecules1
molecules1,170419_Std_4uM_StdsInH2O_2,Serine,10.99,2689283,0,147555,-1.4,molecules1
molecules1,170821_Std_4uM-StdsInH2O_1,Serine,11.76,12864003,287424,927311,-1.3,molecules1
molecules1,170821_Std_4uM-StdsInH2O_2,Serine,11.18,8679148,0,425631,-1.6,molecules1
molecules1,180227_Std_4uMStdsInH2O_1,Serine,11.63,8348706,0,452794,-0.7,molecules1
molecules1,180227_Std_4uMStdsInH2O_1a,Serine,11.48,11455077,0,526775,-1.5,molecules1
molecules1,180227_Std_4uMStdsInH2O_2,Serine,11.1,18230494,0,764563,-1.7,molecules1
molecules1,180702_Std_4uMStdsMix1InH2O_1,Serine,11.87,19305550,0,1267949,-1.6,molecules1
molecules1,180702_Std_4uMStdsMix1InH2O_2,Serine,11.18,13480564,0,764109,-1.6,molecules1
molecules1,180702_Std_4uMStdsMix1InMatrix_1,Serine,12.02,19295190,0,2048109,-1.9,molecules1
molecules1,180702_Std_4uMStdsMix1InMatrix_2,Serine,11.54,12413879,92096,1093135,-1.5,molecules1
molecules1,180702_Std_4uMStdsMix2InH2O_1,Serine,11.88,61518,0,9915,-0.6,molecules1
molecules1,180702_Std_4uMStdsMix2InH2O_2,Serine,11.15,20000,0,6040,-0.9,molecules1
molecules1,180702_Std_4uMStdsMix2InMatrix_1,Serine,12.02,3493589,0,353461,-1.5,molecules1
molecules1,180702_Std_4uMStdsMix2InMatrix_2,Serine,11.51,1472139,0,126069,-2,molecules1
molecules1,190715_Std_4uMStdsMix1InH2O_1,Cytosine,7.39,123984,469193,39767,-2,molecules1
molecules1,190715_Std_4uMStdsMix1InH2O_2,Cytosine,7.46,38747,568200,13909,-1.7,molecules1
molecules1,190715_Std_4uMStdsMix2InH2O_1,Cytosine,5.99,1246937472,15815382,60988872,-2.2,molecules1
molecules1,190715_Std_4uMStdsMix2InH2O_2,Cytosine,6.13,1238826112,22417328,63150004,-2,molecules1
molecules1,190715_Std_4uMStdsMix1InMatrix_1,Cytosine,5.99,51927232,6375926,2598751,-2.3,molecules1
molecules1,190715_Std_4uMStdsMix1InMatrix_2,Cytosine,6.14,49199640,3880958,2495418,-2,molecules1
molecules1,190715_Std_4uMStdsMix2InMatrix_1,Cytosine,6.01,1255088000,53282812,61666348,-2.5,molecules1
molecules1,190715_Std_4uMStdsMix2InMatrix_2,Cytosine,6.13,1192603008,43678652,61157200,-2.6,molecules1
molecules1,190715_Std_H2OinMatrix_1,Cytosine,5.98,58309856,7815205,3063099,-2.1,molecules1
molecules1,190715_Std_H2OinMatrix_2,Cytosine,6.17,43480112,5201482,2254625,-2,molecules1
molecules1,161107_Std_4uM_StdsInH2O_1,Cytosine,7.38,1482762624,24116018,115247576,-2.7,molecules1
molecules1,161107_Std_4uM_StdsInH2O_2,Cytosine,7.45,1641655680,29242216,126365448,-3.4,molecules1
molecules1,161107_Std_4uM_StdsInH2O_3,Cytosine,7.43,1555553536,19204436,110866880,-3.2,molecules1
molecules1,161107_Std_4uM_StdsInH2O_4,Cytosine,7.45,1840925952,23973002,136884752,-3.7,molecules1
molecules1,161114_Std_4uM_StdsInH2O_1,Cytosine,7.4,2473360896,10573151,187477472,-3.2,molecules1
molecules1,161114_Std_4uM_StdsInH2O_2,Cytosine,7.38,2494152704,24145192,186769648,-3.2,molecules1
molecules1,170123_Std_4uM_StdsInH2O_1,Cytosine,7.35,2120416384,31142470,152353696,-2.4,molecules1
molecules1,170123_Std_4uM_StdsInH2O_2,Cytosine,7.38,2167452160,24455334,157965968,-2.6,molecules1
molecules1,170123_Std_4uM_StdsInH2O_3,Cytosine,7.34,2657372928,37886940,187173248,-2.4,molecules1
molecules1,170213_Std_4uM_StdsInH2O_1,Cytosine,7.46,2365988608,34150508,165480848,-2.8,molecules1
molecules1,170213_Std_4uM_StdsInH2O_2,Cytosine,7.46,2214551296,28953544,155239808,-4.1,molecules1
molecules1,170213_Std_4uM_StdsInH2O_3,Cytosine,7.41,2488840704,27378976,167035696,-4.2,molecules1
molecules1,170410_Std_4uM_StdsInH2O_1,Cytosine,7.4,1738637312,22795888,120917408,-2,molecules1
molecules1,170410_Std_4uM_StdsInH2O_2,Cytosine,7.38,2284796672,23175110,152797264,-2.4,molecules1
molecules1,170410_Std_4uM_StdsInH2O_3,Cytosine,7.39,1936695552,19742034,121588968,-2.9,molecules1
molecules1,170419_Std_4uM_StdsInH2O_1,Cytosine,6.72,1853549696,19646688,133636624,-2.6,molecules1
molecules1,170419_Std_4uM_StdsInH2O_2,Cytosine,6.72,2556351744,20769738,179960864,-2.6,molecules1
molecules1,170821_Std_4uM-StdsInH2O_1,Cytosine,6.95,1532713728,13260135,108849544,-2.5,molecules1
molecules1,170821_Std_4uM-StdsInH2O_2,Cytosine,6.86,1779977088,24496332,128137256,-2.5,molecules1
molecules1,180227_Std_4uMStdsInH2O_1,Cytosine,6.83,2076804352,25760348,106746376,-1.9,molecules1
molecules1,180227_Std_4uMStdsInH2O_1a,Cytosine,6.75,2228404992,48481836,107219320,-2.8,molecules1
molecules1,180227_Std_4uMStdsInH2O_2,Cytosine,6.78,2446614272,31410160,119531040,-3.1,molecules1
molecules1,180702_Std_4uMStdsMix1InH2O_1,Cytosine,7.43,205265,1554834,45090,-2.3,molecules1
molecules1,180702_Std_4uMStdsMix1InH2O_2,Cytosine,7.4,271403,1225555,48685,-2.2,molecules1
molecules1,180702_Std_4uMStdsMix1InMatrix_1,Cytosine,7,75914952,4443396,6651123,-2.3,molecules1
molecules1,180702_Std_4uMStdsMix1InMatrix_2,Cytosine,6.98,76185096,3622161,6627149,-1.7,molecules1
molecules1,180702_Std_4uMStdsMix2InH2O_1,Cytosine,7.03,1511555328,19045944,112801320,-2.6,molecules1
molecules1,180702_Std_4uMStdsMix2InH2O_2,Cytosine,7,1414918272,5010140,110548808,-2.6,molecules1
molecules1,180702_Std_4uMStdsMix2InMatrix_1,Cytosine,7,1414734592,65102676,110660336,-2.6,molecules1
molecules1,180702_Std_4uMStdsMix2InMatrix_2,Cytosine,7,1316915712,56896340,117294344,-2.9,molecules1
molecules1,190715_Std_4uMStdsMix1InH2O_1,Proline,8.15,403220256,11689967,29258044,-0.8,molecules1
molecules1,190715_Std_4uMStdsMix1InH2O_2,Proline,8.32,345098432,7034357,24583806,-0.7,molecules1
molecules1,190715_Std_4uMStdsMix2InH2O_1,Proline,8.65,290374,2269255,46523,0.1,molecules1
molecules1,190715_Std_4uMStdsMix2InH2O_2,Proline,8.81,655088,1113279,55339,0.8,molecules1
