Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
molecules1,170213_Smp_Pt_F_rerun,I130.05R12.12_HILICPos,12.09,1604941824,91321344,97077080,-0.5,molecules1
molecules1,170706_Blk_Blk0p2_1,I195.0765R10.08_HILICPos,10.36,0,0,0,#N/A,molecules1
molecules1,170410_Smp_KM1513-15m_A,I195.0765R10.08_HILICPos,10.79,2444396,0,238315,-0.8,molecules1
molecules1,180702_Smp_S7E41D30_1,I195.0765R10.08_HILICPos,10.39,204924880,3763126,24310582,0.1,molecules1
molecules1,170213_Blk_MediaBlk_Pc55x,I195.0765R10.08_HILICPos,10.36,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I195.0765R10.08_HILICPos,10.11,41617,0,6257,-0.9,molecules1
molecules1,170213_Smp_Pc55x_A,I195.0765R10.08_HILICPos,11.12,30974,0,24097,-0.6,molecules1
molecules1,170213_Smp_Pc55x_B,I195.0765R10.08_HILICPos,11.1,102071,0,22270,0.5,molecules1
molecules1,170213_Smp_Pc55x_C,I195.0765R10.08_HILICPos,11.06,154333,0,22415,1.1,molecules1
molecules1,170213_Smp_Np_A_rerun,I195.0765R10.08_HILICPos,10.47,1575077,0,147105,-0.8,molecules1
molecules1,170213_Smp_Np_C_rerun,I195.0765R10.08_HILICPos,10.53,2815962,0,180079,-0.7,molecules1
molecules1,170213_Smp_Np_F,I195.0765R10.08_HILICPos,10.48,2404589,0,197107,-1,molecules1
molecules1,170213_Smp_Pt_C,I195.0765R10.08_HILICPos,11.09,28676,0,13531,1.3,molecules1
molecules1,170213_Smp_Pt_F_rerun,I195.0765R10.08_HILICPos,11.11,17439,0,16833,6,molecules1
molecules1,170706_Blk_Blk0p2_1,I158.0813R7.81_HILICPos,8.24,1012942,0,17179,-0.6,molecules1
molecules1,170410_Smp_KM1513-15m_A,I158.0813R7.81_HILICPos,9.3,17658166,0,497703,0.5,molecules1
molecules1,180702_Smp_S7E41D30_1,I158.0813R7.81_HILICPos,8.24,17603070,3453816,841511,-0.3,molecules1
molecules1,170213_Blk_MediaBlk_Pc55x,I158.0813R7.81_HILICPos,9.88,3294320,839850,51709,-0.3,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I158.0813R7.81_HILICPos,9.91,5227558,1325444,132023,-2,molecules1
molecules1,170213_Smp_Pc55x_A,I158.0813R7.81_HILICPos,10.14,5018540,0,144898,-0.7,molecules1
molecules1,170213_Smp_Pc55x_B,I158.0813R7.81_HILICPos,10.16,5187900,0,161110,-0.6,molecules1
molecules1,170213_Smp_Pc55x_C,I158.0813R7.81_HILICPos,10.14,5372403,0,108569,-0.3,molecules1
molecules1,170213_Smp_Np_A_rerun,I158.0813R7.81_HILICPos,9.82,6237786,0,106235,-0.7,molecules1
molecules1,170213_Smp_Np_C_rerun,I158.0813R7.81_HILICPos,9.98,10286850,3222660,176506,-0.7,molecules1
molecules1,170213_Smp_Np_F,I158.0813R7.81_HILICPos,8.92,1486637,2579448,53611,-0.9,molecules1
molecules1,170213_Smp_Pt_C,I158.0813R7.81_HILICPos,8.96,2582265,0,129522,-0.4,molecules1
molecules1,170213_Smp_Pt_F_rerun,I158.0813R7.81_HILICPos,9.06,14949415,0,254520,-0.7,molecules1
molecules1,170706_Blk_Blk0p2_1,I297.0846R5.35_HILICPos,6.15,7774,0,2806,4.4,molecules1
molecules1,170410_Smp_KM1513-15m_A,I297.0846R5.35_HILICPos,6.32,20577942,60310,1467232,-0.1,molecules1
molecules1,180702_Smp_S7E41D30_1,I297.0846R5.35_HILICPos,5.58,1461457,0,169690,0.5,molecules1
molecules1,170213_Blk_MediaBlk_Pc55x,I297.0846R5.35_HILICPos,5.79,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I297.0846R5.35_HILICPos,6.28,13277,0,6677,2.5,molecules1
molecules1,170213_Smp_Pc55x_A,I297.0846R5.35_HILICPos,6.36,239940,0,42844,-0.6,molecules1
molecules1,170213_Smp_Pc55x_B,I297.0846R5.35_HILICPos,6.27,406461,0,41749,-0.1,molecules1
molecules1,170213_Smp_Pc55x_C,I297.0846R5.35_HILICPos,6.28,252300,0,48425,-0.1,molecules1
molecules1,170213_Smp_Np_A_rerun,I297.0846R5.35_HILICPos,0.04,14470614,0,3307885,-8.9,molecules1
molecules1,170213_Smp_Np_C_rerun,I297.0846R5.35_HILICPos,0.05,9643916,0,2289812,-7.4,molecules1
molecules1,170213_Smp_Np_F,I297.0846R5.35_HILICPos,0.05,7861128,0,2094870,-9,molecules1
molecules1,170213_Smp_Pt_C,I297.0846R5.35_HILICPos,0.04,8274084,0,1758653,-7.5,molecules1
molecules1,170213_Smp_Pt_F_rerun,I297.0846R5.35_HILICPos,0.05,11641369,0,2671607,-8,molecules1
molecules1,170706_Blk_Blk0p2_1,I221.0843R5.58_HILICPos,6.38,0,0,0,#N/A,molecules1
molecules1,170410_Smp_KM1513-15m_A,I221.0843R5.58_HILICPos,6.93,1226684,0,61766,-0.1,molecules1
molecules1,180702_Smp_S7E41D30_1,I221.0843R5.58_HILICPos,5.86,388894,0,38188,-0.1,molecules1
molecules1,170213_Blk_MediaBlk_Pc55x,I221.0843R5.58_HILICPos,6.45,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I221.0843R5.58_HILICPos,6.31,0,0,0,#N/A,molecules1
molecules1,170213_Smp_Pc55x_A,I221.0843R5.58_HILICPos,0.02,2517766,0,619177,-0.5,molecules1
molecules1,170213_Smp_Pc55x_B,I221.0843R5.58_HILICPos,0.05,2408611,0,568382,0.3,molecules1
molecules1,170213_Smp_Pc55x_C,I221.0843R5.58_HILICPos,0.05,2447591,0,608360,-0.6,molecules1
molecules1,170213_Smp_Np_A_rerun,I221.0843R5.58_HILICPos,0.04,3755727,0,836102,-1,molecules1
molecules1,170213_Smp_Np_C_rerun,I221.0843R5.58_HILICPos,0.05,3829044,0,811477,-0.2,molecules1
molecules1,170213_Smp_Np_F,I221.0843R5.58_HILICPos,0.02,2495188,0,624146,-1.1,molecules1
molecules1,170213_Smp_Pt_C,I221.0843R5.58_HILICPos,0.05,3077746,0,634363,-0.2,molecules1
molecules1,170213_Smp_Pt_F_rerun,I221.0843R5.58_HILICPos,0.05,3609333,0,768040,-0.5,molecules1
molecules1,170706_Blk_Blk0p2_1,I120.0811R5.29_HILICPos,6.36,360965,451875,11954,-1,molecules1
molecules1,170410_Smp_KM1513-15m_A,I120.0811R5.29_HILICPos,6.25,105430096,1868945,2996265,-0.5,molecules1
molecules1,180702_Smp_S7E41D30_1,I120.0811R5.29_HILICPos,5.99,247591104,1424251,8451591,-0.8,molecules1
molecules1,170213_Blk_MediaBlk_Pc55x,I120.0811R5.29_HILICPos,6.55,1061356,2993795,28073,-1.5,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I120.0811R5.29_HILICPos,6.28,973133,2829911,39698,-2.3,molecules1
molecules1,170213_Smp_Pc55x_A,I120.0811R5.29_HILICPos,6.38,399465056,9985437,11378005,-1.5,molecules1
molecules1,170213_Smp_Pc55x_B,I120.0811R5.29_HILICPos,6.47,456312768,10777874,12640437,-1.6,molecules1
molecules1,170213_Smp_Pc55x_C,I120.0811R5.29_HILICPos,6.38,233289664,7881308,6863744,-1.2,molecules1
molecules1,170213_Smp_Np_A_rerun,I120.0811R5.29_HILICPos,6.45,150832512,7529061,4732805,-1.6,molecules1
molecules1,170213_Smp_Np_C_rerun,I120.0811R5.29_HILICPos,6.55,136941664,6794895,3998316,-1.1,molecules1
molecules1,170213_Smp_Np_F,I120.0811R5.29_HILICPos,6.34,190100944,7798803,5490986,-1.7,molecules1
molecules1,170213_Smp_Pt_C,I120.0811R5.29_HILICPos,6.33,149841392,4606068,4520088,-1.1,molecules1
molecules1,170213_Smp_Pt_F_rerun,I120.0811R5.29_HILICPos,6.49,134480832,6688054,4403067,-1.3,molecules1
molecules1,170706_Blk_Blk0p2_1,I145.0608R10.18_HILICPos,10.73,8786,0,8225,0.2,molecules1
molecules1,170410_Smp_KM1513-15m_A,I145.0608R10.18_HILICPos,10.89,4268345,0,442995,0,molecules1
molecules1,180702_Smp_S7E41D30_1,I145.0608R10.18_HILICPos,10.57,232432736,3639494,26176776,-0.3,molecules1
molecules1,170213_Blk_MediaBlk_Pc55x,I145.0608R10.18_HILICPos,10.68,10941,0,6809,0.3,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I145.0608R10.18_HILICPos,10.9,82039,0,15063,-0.7,molecules1
molecules1,170213_Smp_Pc55x_A,I145.0608R10.18_HILICPos,10.67,12699,0,10006,0,molecules1
molecules1,170213_Smp_Pc55x_B,I145.0608R10.18_HILICPos,10.65,15393,0,10531,0.1,molecules1
molecules1,170213_Smp_Pc55x_C,I145.0608R10.18_HILICPos,10.65,12902,0,8636,0.4,molecules1
molecules1,170213_Smp_Np_A_rerun,I145.0608R10.18_HILICPos,10.72,30615,0,21764,-0.4,molecules1
molecules1,170213_Smp_Np_C_rerun,I145.0608R10.18_HILICPos,10.49,19339,0,12780,-0.5,molecules1
molecules1,170213_Smp_Np_F,I145.0608R10.18_HILICPos,10.96,40516,0,15196,-0.5,molecules1
molecules1,170213_Smp_Pt_C,I145.0608R10.18_HILICPos,10.92,18046,0,17102,0.1,molecules1
molecules1,170213_Smp_Pt_F_rerun,I145.0608R10.18_HILICPos,10.93,14668,0,11083,0,molecules1
molecules1,170706_Blk_Blk0p2_1,I121.0684R10.7_HILICPos,10.54,0,0,0,#N/A,molecules1
molecules1,170410_Smp_KM1513-15m_A,I121.0684R10.7_HILICPos,10.81,46558496,0,7554856,0.1,molecules1
molecules1,180702_Smp_S7E41D30_1,I121.0684R10.7_HILICPos,10.87,3826513,0,1526817,-0.1,molecules1
molecules1,170213_Blk_MediaBlk_Pc55x,I121.0684R10.7_HILICPos,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I121.0684R10.7_HILICPos,10.51,0,0,0,#N/A,molecules1
molecules1,170213_Smp_Pc55x_A,I121.0684R10.7_HILICPos,10.64,3732163,0,173920,2,molecules1
molecules1,170213_Smp_Pc55x_B,I121.0684R10.7_HILICPos,10.67,4146975,0,232922,2.3,molecules1
molecules1,170213_Smp_Pc55x_C,I121.0684R10.7_HILICPos,10.64,2538183,0,124036,1.8,molecules1
molecules1,170213_Smp_Np_A_rerun,I121.0684R10.7_HILICPos,10.75,739635,0,111276,4.9,molecules1
molecules1,170213_Smp_Np_C_rerun,I121.0684R10.7_HILICPos,10.72,693704,0,114675,4.8,molecules1
molecules1,170213_Smp_Np_F,I121.0684R10.7_HILICPos,10.62,744661,0,130243,4,molecules1
molecules1,170213_Smp_Pt_C,I121.0684R10.7_HILICPos,10.72,9669739,0,1039295,5.4,molecules1
molecules1,170213_Smp_Pt_F_rerun,I121.0684R10.7_HILICPos,10.75,9727405,0,1135409,5.3,molecules1
molecules1,170706_Blk_Blk0p2_1,I185.0922R8.02_HILICPos,8.99,69404,0,6139,-0.8,molecules1
molecules1,170410_Smp_KM1513-15m_A,I185.0922R8.02_HILICPos,8.91,15876320,0,926456,-1,molecules1
molecules1,180702_Smp_S7E41D30_1,I185.0922R8.02_HILICPos,8.35,2553158,0,170714,-0.2,molecules1
molecules1,170213_Blk_MediaBlk_Pc55x,I185.0922R8.02_HILICPos,8.86,40493,334378,15838,-1,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I185.0922R8.02_HILICPos,8.28,674036,1068236,29182,-2.2,molecules1
molecules1,170213_Smp_Pc55x_A,I185.0922R8.02_HILICPos,8.56,1915683,0,51236,-1.5,molecules1
molecules1,170213_Smp_Pc55x_B,I185.0922R8.02_HILICPos,8.28,1669082,0,41144,-1.3,molecules1
molecules1,170213_Smp_Pc55x_C,I185.0922R8.02_HILICPos,8.16,1399895,0,50287,-1,molecules1
molecules1,170213_Smp_Np_A_rerun,I185.0922R8.02_HILICPos,8.87,1411065,0,40753,-1.4,molecules1
molecules1,170213_Smp_Np_C_rerun,I185.0922R8.02_HILICPos,8.7,2970006,0,279445,-1.2,molecules1
molecules1,170213_Smp_Np_F,I185.0922R8.02_HILICPos,8.51,1195995,0,35207,-1.8,molecules1
molecules1,170213_Smp_Pt_C,I185.0922R8.02_HILICPos,9.09,343939,0,22641,-0.5,molecules1
molecules1,170213_Smp_Pt_F_rerun,I185.0922R8.02_HILICPos,9.37,1728335,0,87480,-0.8,molecules1
molecules1,170706_Blk_Blk0p2_1,I96.0449R5.35_HILICPos,5.97,311907,738392,32644,-0.3,molecules1
molecules1,170410_Smp_KM1513-15m_A,I96.0449R5.35_HILICPos,6.24,16883752,3653093,825501,0,molecules1
molecules1,180702_Smp_S7E41D30_1,I96.0449R5.35_HILICPos,5.6,23265320,2168954,1235414,-0.2,molecules1
molecules1,170213_Blk_MediaBlk_Pc55x,I96.0449R5.35_HILICPos,5.82,891784,3180805,69292,-0.2,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I96.0449R5.35_HILICPos,6.1,438803,8233674,49223,-1.6,molecules1
molecules1,170213_Smp_Pc55x_A,I96.0449R5.35_HILICPos,6.25,11460437,15800986,437932,-0.7,molecules1
molecules1,170213_Smp_Pc55x_B,I96.0449R5.35_HILICPos,6.28,10659770,12576530,445305,-0.7,molecules1
molecules1,170213_Smp_Pc55x_C,I96.0449R5.35_HILICPos,6.36,10148523,11980994,397042,-0.4,molecules1
molecules1,170213_Smp_Np_A_rerun,I96.0449R5.35_HILICPos,6.41,1013917,3328100,61676,-0.9,molecules1
molecules1,170213_Smp_Np_C_rerun,I96.0449R5.35_HILICPos,6.11,844794,5142714,40545,-0.2,molecules1
molecules1,170213_Smp_Np_F,I96.0449R5.35_HILICPos,5.9,237147,4368491,39938,-0.8,molecules1
molecules1,170213_Smp_Pt_C,I96.0449R5.35_HILICPos,5.91,924195,4730289,54193,-0.4,molecules1
molecules1,170213_Smp_Pt_F_rerun,I96.0449R5.35_HILICPos,5.97,980101,4600708,69824,-0.5,molecules1
molecules1,170706_Blk_Blk0p2_1,I134.0813R10.18_HILICPos,10.6,10460,0,6938,0.7,molecules1
molecules1,170410_Smp_KM1513-15m_A,I134.0813R10.18_HILICPos,10.98,14480299,0,1043758,-0.3,molecules1
molecules1,180702_Smp_S7E41D30_1,I134.0813R10.18_HILICPos,10.54,304797408,3590412,34842844,-0.5,molecules1
molecules1,170213_Blk_MediaBlk_Pc55x,I134.0813R10.18_HILICPos,10.27,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I134.0813R10.18_HILICPos,10.58,57859,0,9477,-0.6,molecules1
molecules1,170213_Smp_Pc55x_A,I134.0813R10.18_HILICPos,10.53,2517552,0,291107,-1.7,molecules1
molecules1,170213_Smp_Pc55x_B,I134.0813R10.18_HILICPos,10.53,2261501,0,236981,-1.9,molecules1
molecules1,170213_Smp_Pc55x_C,I134.0813R10.18_HILICPos,10.55,1167729,0,128626,-1.5,molecules1
molecules1,170213_Smp_Np_A_rerun,I134.0813R10.18_HILICPos,10.5,1084770,0,172957,-0.3,molecules1
molecules1,170213_Smp_Np_C_rerun,I134.0813R10.18_HILICPos,10.49,677831,0,130630,0,molecules1
molecules1,170213_Smp_Np_F,I134.0813R10.18_HILICPos,10.53,909665,0,153005,-1,molecules1
molecules1,170213_Smp_Pt_C,I134.0813R10.18_HILICPos,10.47,526876,0,70032,1.2,molecules1
molecules1,170213_Smp_Pt_F_rerun,I134.0813R10.18_HILICPos,10.53,4691500,0,512491,0.9,molecules1
molecules1,170706_Blk_Blk0p2_1,I173.0921R8.33_HILICPos,8.25,104670,18871,15852,0.1,molecules1
molecules1,170410_Smp_KM1513-15m_A,I173.0921R8.33_HILICPos,9.24,98211984,0,6274748,-0.2,molecules1
molecules1,180702_Smp_S7E41D30_1,I173.0921R8.33_HILICPos,8.62,4660443,222033,304283,0.1,molecules1
molecules1,170213_Blk_MediaBlk_Pc55x,I173.0921R8.33_HILICPos,8.84,159250,0,55840,-1.4,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I173.0921R8.33_HILICPos,8.25,592982,516070,22620,-1.9,molecules1
molecules1,170213_Smp_Pc55x_A,I173.0921R8.33_HILICPos,8.33,803151,0,41368,-0.3,molecules1
molecules1,170213_Smp_Pc55x_B,I173.0921R8.33_HILICPos,8.34,955273,0,33526,-0.2,molecules1
molecules1,170213_Smp_Pc55x_C,I173.0921R8.33_HILICPos,8.42,884063,0,32646,-0.2,molecules1
molecules1,170213_Smp_Np_A_rerun,I173.0921R8.33_HILICPos,9.2,10880629,0,613669,-0.6,molecules1
molecules1,170213_Smp_Np_C_rerun,I173.0921R8.33_HILICPos,8.7,3966042,0,283312,-0.5,molecules1
molecules1,170213_Smp_Np_F,I173.0921R8.33_HILICPos,9.35,6094211,519173,224028,-0.8,molecules1
molecules1,170213_Smp_Pt_C,I173.0921R8.33_HILICPos,9.35,1743990,0,75598,0.1,molecules1
molecules1,170213_Smp_Pt_F_rerun,I173.0921R8.33_HILICPos,9.22,2648243,0,116230,-0.1,molecules1
molecules1,170706_Blk_Blk0p2_1,I289.1393R10.28_HILICPos,10.84,0,0,0,#N/A,molecules1
molecules1,170410_Smp_KM1513-15m_A,I289.1393R10.28_HILICPos,11.11,1187478784,13292988,135153296,-0.4,molecules1
molecules1,180702_Smp_S7E41D30_1,I289.1393R10.28_HILICPos,10.57,56171256,0,6283026,-0.1,molecules1
molecules1,170213_Blk_MediaBlk_Pc55x,I289.1393R10.28_HILICPos,10.73,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I289.1393R10.28_HILICPos,10.73,0,0,0,#N/A,molecules1
molecules1,170213_Smp_Pc55x_A,I289.1393R10.28_HILICPos,11.09,36673,0,8298,0.1,molecules1
molecules1,170213_Smp_Pc55x_B,I289.1393R10.28_HILICPos,11.06,5973,0,4306,0.1,molecules1
molecules1,170213_Smp_Pc55x_C,I289.1393R10.28_HILICPos,2.18,2011975,0,215038,9.5,molecules1
molecules1,170213_Smp_Np_A_rerun,I289.1393R10.28_HILICPos,2.1,140279,0,29737,-9,molecules1
molecules1,170213_Smp_Np_C_rerun,I289.1393R10.28_HILICPos,2.15,250615,0,49641,7.5,molecules1
molecules1,170213_Smp_Np_F,I289.1393R10.28_HILICPos,2.21,34123,0,15231,2.2,molecules1
molecules1,170213_Smp_Pt_C,I289.1393R10.28_HILICPos,2.31,40853,0,25586,2.9,molecules1
molecules1,170213_Smp_Pt_F_rerun,I289.1393R10.28_HILICPos,10.98,10961,0,9978,0.6,molecules1
molecules1,170706_Blk_Blk0p2_1,I126.0222R10.87_HILICPos,10.89,0,0,0,#N/A,molecules1
molecules1,170410_Smp_KM1513-15m_A,I126.0222R10.87_HILICPos,11.09,32326330,0,4802372,-0.5,molecules1
molecules1,180702_Smp_S7E41D30_1,I126.0222R10.87_HILICPos,11.47,371237728,0,20083248,-0.8,molecules1
molecules1,170213_Blk_MediaBlk_Pc55x,I126.0222R10.87_HILICPos,10.75,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I126.0222R10.87_HILICPos,10.65,0,0,0,#N/A,molecules1
molecules1,170213_Smp_Pc55x_A,I126.0222R10.87_HILICPos,10.58,150066368,2133892,13997606,-1.5,molecules1
molecules1,170213_Smp_Pc55x_B,I126.0222R10.87_HILICPos,10.61,173985936,1554466,16136603,-1.6,molecules1
molecules1,170213_Smp_Pc55x_C,I126.0222R10.87_HILICPos,10.59,108817216,1567460,10116022,-0.9,molecules1
molecules1,170213_Smp_Np_A_rerun,I126.0222R10.87_HILICPos,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170213_Smp_Np_C_rerun,I126.0222R10.87_HILICPos,5.54,7296,0,4483,-0.4,molecules1
molecules1,170213_Smp_Np_F,I126.0222R10.87_HILICPos,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170213_Smp_Pt_C,I126.0222R10.87_HILICPos,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170213_Smp_Pt_F_rerun,I126.0222R10.87_HILICPos,10.76,15676,0,11850,-0.1,molecules1
molecules1,170706_Blk_Blk0p2_1,I209.0478R11.07_HILICPos,11.53,30687,0,5360,-2.2,molecules1
molecules1,170410_Smp_KM1513-15m_A,I209.0478R11.07_HILICPos,11.29,109492616,1648795,12060126,0,molecules1
molecules1,180702_Smp_S7E41D30_1,I209.0478R11.07_HILICPos,11.59,658462272,10326603,73041544,0,molecules1
molecules1,170213_Blk_MediaBlk_Pc55x,I209.0478R11.07_HILICPos,11.15,0,0,0,#N/A,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I209.0478R11.07_HILICPos,11.41,0,0,0,#N/A,molecules1
molecules1,170213_Smp_Pc55x_A,I209.0478R11.07_HILICPos,3.49,8081,0,5499,-5.9,molecules1
molecules1,170213_Smp_Pc55x_B,I209.0478R11.07_HILICPos,0.04,17640,0,17036,-5.7,molecules1
molecules1,170213_Smp_Pc55x_C,I209.0478R11.07_HILICPos,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170213_Smp_Np_A_rerun,I209.0478R11.07_HILICPos,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170213_Smp_Np_C_rerun,I209.0478R11.07_HILICPos,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170213_Smp_Np_F,I209.0478R11.07_HILICPos,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170213_Smp_Pt_C,I209.0478R11.07_HILICPos,0.02,28633,0,12776,-5.4,molecules1
molecules1,170213_Smp_Pt_F_rerun,I209.0478R11.07_HILICPos,#N/A,#N/A,#N/A,#N/A,#N/A,molecules1
molecules1,170706_Blk_Blk0p2_1,I227.1754R2.2_HILICPos,2.71,33322,0,4758,0.6,molecules1
molecules1,170410_Smp_KM1513-15m_A,I227.1754R2.2_HILICPos,2.71,4405300,0,922076,-0.3,molecules1
molecules1,180702_Smp_S7E41D30_1,I227.1754R2.2_HILICPos,2.27,3975750,64726,824689,0,molecules1
molecules1,170213_Blk_MediaBlk_Pc55x,I227.1754R2.2_HILICPos,2.67,2016559,0,419522,-0.5,molecules1
molecules1,161107_Blk_MediaBlk_DiatomZ,I227.1754R2.2_HILICPos,2.58,3531290,0,487240,-1.9,molecules1
molecules1,170213_Smp_Pc55x_A,I227.1754R2.2_HILICPos,2.75,772623,0,86129,-0.8,molecules1
molecules1,170213_Smp_Pc55x_B,I227.1754R2.2_HILICPos,2.66,112332,0,67569,-0.5,molecules1
molecules1,170213_Smp_Pc55x_C,I227.1754R2.2_HILICPos,2.66,399126,0,88072,0.3,molecules1
